,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138,139,140,141,142,143,144,145,146,147,148,149,150,151,152,153,154,155,156,157,158,159,160,161,162,163,164,165,166,167,168,169,170,171,172,173,174,175,176,177,178,179,180,181,182,183,184,185,186,187,188,189,190,191,192,193,194,195,196,197,198,199,200,201,202,203,204,205,206,207,208,209,210,211,212,213,214,215,216,217,218,219,220,221,222,223,224,225,226,227,228,229,230,231,232,233,234,235,236,237,238,239,240,241,242,243,244,245,246,247,248,249,250,251,252,253,254,255
Unknown,0.109093025,-0.013808645,-0.010883914,-0.04518187,0.0712624,0.06670289,0.008516195,0.007636086,-0.028662484,0.057930257,0.030768188,0.031150049,-0.06138516,-0.013761284,0.07473965,-0.03407953,-0.03556516,-0.013453062,0.00823939,0.033306047,0.0771823,0.12750337,-0.024798153,0.059215356,0.031824548,0.025227273,-0.0057323473,0.02726317,0.10558831,-0.021075528,-0.059797704,0.07388512,0.022124136,0.15977673,0.037193354,0.05869082,0.090943165,0.01589798,0.028324721,-0.012220684,0.01907367,-0.017322646,-0.021475367,0.010242479,-0.075098924,0.010812686,-0.046148848,0.030281281,0.031662617,0.1406708,0.032993812,-0.022066073,-0.02749311,0.0051660757,-0.024176413,0.022743775,-0.013462327,0.075777754,0.06695552,0.119096905,0.07323688,0.13834189,-0.0034806104,0.018309396,0.065320805,-0.011676894,0.09584796,-0.037255436,0.029708976,0.04896817,-0.00094608986,0.092692114,0.08786102,0.035397764,-0.04600924,-0.016011903,-0.034668084,0.09514056,0.09242157,0.03206631,-0.0097856745,-0.0153151285,0.02216632,-0.024699785,0.032902077,0.03542725,0.01045338,0.0066502094,0.14476381,0.013080707,0.06669527,0.10309203,-0.006893702,0.1494423,0.06976934,0.052526023,0.03337276,0.11447429,-0.057575963,0.10362832,0.028843535,0.08330817,-0.009344996,-0.05125402,-0.026290255,0.032957166,-0.0096891485,0.07146411,0.12251089,0.012510296,0.048330303,0.057619415,-0.0052706995,0.0018180705,0.04816233,-0.05343591,0.028697541,0.049356584,-0.05921371,0.07984193,-0.030708067,0.039613623,0.00096061855,0.05151764,0.036170684,0.07611331,0.021703128,0.055987064,0.040564124,0.050896276,-0.03369685,0.012405128,0.09861195,-0.02105119,0.03739997,-0.021489222,0.048623413,-0.010089924,0.019461187,0.0033448993,0.051511634,-0.023410318,0.03663402,-0.010524336,-0.019434253,-0.03901381,-0.122457944,0.024940334,-0.020389987,-0.028082617,0.026168333,-0.025360247,-1.8512199e-05,-0.10359915,-0.031291634,0.029381812,-0.023975313,-0.020886568,-0.025011305,-0.032726046,-0.053639866,-0.030011633,-0.023913441,0.012605738,-0.09717956,0.05295928,0.051664483,0.038194317,0.004544786,-0.052313138,0.07935551,0.009237076,0.020350866,-0.0069076344,0.010136329,0.001760002,0.10234626,-0.07105574,-0.08550607,-0.0075445515,-0.031201247,0.0853625,0.076061435,-0.119431436,0.012355854,0.0067314967,-0.100743726,-0.020785723,0.020486396,-0.010900456,0.08948621,0.044802375,-0.04893183,-0.016462976,0.017161176,-0.008132041,0.054463796,-0.09892231,0.043747514,0.01446408,-0.024714047,0.06933435,-0.039643176,-0.017875787,-0.004604079,-0.11432785,0.01069498,0.032587014,-0.0036018959,0.023337847,-0.06136975,0.028284961,0.02679716,0.01732465,-0.012710949,-0.015472938,0.11040189,-0.06644934,-0.014202904,0.031428583,-0.063015915,0.012191627,0.018534202,0.028881328,0.026586074,0.0023861902,0.004479297,-0.022739261,0.05510485,0.10931744,-0.07268245,-0.0011100341,-0.048389167,-0.018793669,-0.007343281,-0.026991758,0.039484777,0.007131741,-0.00047832387,-0.00458869,-0.03348072,-0.03951795,-0.018193066,0.01008868,0.06018715,0.047077216,0.009001429,-0.07189763,-0.05790126,0.114118576,0.0061528077,0.010691168,-0.02514305,0.010364349,-0.017060447,0.06043985
activation,0.12588027,-0.038104173,-0.036580864,-0.07725083,0.07761318,0.15857112,-0.01640332,0.18535416,-0.07855115,0.05592466,0.021815943,0.07518341,-0.04247635,-0.046511162,0.06557665,-0.026135284,0.073457934,0.08607996,0.14201929,0.006639995,-0.021582823,0.17776415,-0.028282108,0.10127358,-0.020602785,0.050147146,-0.0030114583,0.10159194,0.022145785,0.051843263,-0.07447317,0.06922633,0.0681262,0.18154691,0.09467766,-0.030245962,0.13447526,0.132658,0.05710807,-0.028335493,0.07919742,0.10643549,0.072917596,0.041110307,-0.000745692,0.07980799,0.10290315,0.23324616,0.07545125,-0.056716688,0.013345404,0.008023541,0.03775489,-0.059083886,0.1148867,-0.0020696127,-0.026222538,0.24345154,0.055770148,-0.011615041,0.045620214,0.07099862,0.06701076,-0.03985112,0.0052371784,0.0856188,0.17022091,-0.031759884,0.024330271,-0.013135257,-0.0019814475,-0.005593827,0.032432586,0.08054857,-0.20638603,-0.05583609,0.053392556,0.04530372,0.045829482,0.040122364,0.07914432,0.050345734,0.08154797,0.03687048,0.031810913,-0.109575756,0.031828772,0.17162275,0.032036677,0.100353144,-0.039167378,0.09673933,0.022779645,0.13216464,0.015176086,0.019351305,0.088054165,0.102639854,-0.09769005,0.036311578,0.061235745,0.13303958,0.069582514,-0.096304074,0.059175637,0.10618359,0.0284294,0.1320376,0.056129448,-0.07464195,0.0023475827,-0.08200173,-0.02803281,0.009374789,0.012182244,0.044432305,0.098563164,-0.00695374,-0.12137344,-0.00585471,0.07437412,0.06475551,0.051585585,0.14006981,0.019106915,0.055676334,-0.043620426,0.08469905,0.034988496,-0.021405507,0.01046082,-0.0035977492,-0.016896598,-0.051119484,0.0427435,0.07220361,-0.009555336,-0.030954946,0.00480921,-0.011844281,0.008385341,0.023430834,-0.028826455,0.06906993,-0.07428721,0.034092925,-0.028900133,-0.014038915,0.054255236,-0.020341096,-0.02947841,0.047012456,-0.018415209,-0.049434673,-0.024114007,-0.010244649,-0.059659474,-0.0048722485,-0.05166192,-0.056576967,-0.020581264,-0.0024084002,0.023042459,0.0020005414,-0.04018235,0.08462232,0.0050532552,-0.028687527,-0.07173647,-0.032038923,0.08041228,-0.00094901084,-0.12574221,-0.050429054,0.011350231,-0.07423554,0.08581872,0.023254722,-0.008601732,-0.0052259904,0.048751395,0.061405938,0.031425096,0.036643866,0.057777412,-0.04620129,-0.046136845,-0.053386852,0.08767737,0.0001658741,0.077948,0.036488697,0.03708325,0.010004758,0.04773425,-0.025176521,0.05013569,-0.03153184,0.08610455,-0.067814656,-0.031745348,0.01296457,-0.0023190249,-0.022291452,-0.005300845,-0.14852473,0.023638694,0.017198017,0.05044886,-0.009533515,-0.12833697,0.042086147,-0.0067644278,-0.03800285,0.09432565,0.023785263,0.06956274,0.061789967,-0.048181083,-0.06561633,-0.023667457,-0.019700082,0.04833201,-0.063590124,0.088743985,0.055457905,-0.022321712,-0.038317315,0.02235919,0.047033004,0.031950977,-0.06926946,-0.024354659,0.031564947,0.06226679,-0.014027584,0.060925346,0.024944127,0.0017805882,0.0011960744,-0.008670923,0.045864705,-0.07092673,0.013216599,0.07408183,-0.027516086,-0.029886909,-0.04744015,0.01614447,0.0125334,-0.051618874,0.014075877,-0.008596798,0.057185493,-0.08682229,0.051947746
effect,0.17375484,0.024449477,0.017085059,0.012663338,0.03111057,0.15142526,-0.068480834,0.22568144,-0.055819385,0.08494829,0.05826598,0.035823856,-0.053470194,0.062858246,0.006566056,0.060009327,0.08160204,0.013565804,0.13579477,-0.041159697,0.09105037,0.2591626,0.0040573585,0.007375658,0.03549717,0.03150785,-0.0060475925,0.041649237,0.12400332,0.10898543,-0.03096056,-0.029599473,0.08116405,0.118522175,0.15572794,0.03304119,0.07456702,0.107982665,0.1461371,-0.035678122,0.021383274,0.069876835,0.052477583,0.045643438,-0.03766554,0.07974242,0.033833846,0.1793115,0.092871904,0.07107538,0.018326351,-0.003728329,-0.03790184,-0.024478558,0.06463826,0.042229492,0.028631698,0.1942445,-0.003659297,-0.05932011,0.03432774,0.14264536,0.021125987,-0.0055851345,0.030605502,0.024934605,0.09075619,-0.05360701,0.051276587,-0.018214924,0.09813744,0.012238483,0.11558197,0.10754444,-0.1654652,0.01404022,0.002484726,0.14657806,0.04015601,0.011252936,0.06616286,0.046196975,0.14165583,0.078424774,0.05594286,-0.027318632,0.0032189016,0.17807621,-0.030195469,0.13767204,-0.052643508,0.10504323,-0.037719514,0.16671786,0.0777505,0.112617485,0.050436594,0.108733565,-0.03713383,0.12467912,0.05675943,0.20395447,-0.021239644,-0.08880308,0.038560715,0.062415034,0.012460828,0.14988571,0.06500663,-0.016013116,0.014694791,-0.016336834,0.016388033,0.060323697,0.061176334,-0.029516978,0.1504826,0.054462943,-0.1320942,0.022093067,-0.0070133894,0.08756398,0.08572838,0.053550843,0.012127765,0.15709442,-0.015515567,0.061674055,0.036553387,0.06790153,-0.023576781,-0.0030901707,0.051303517,-0.06272682,0.03729086,-0.060406063,-0.004130484,-0.04256248,-0.06686795,0.012702755,0.07388871,-0.022067219,-0.0027913034,-0.0049315235,-0.06369627,0.020128809,0.007835824,0.06447705,0.0016731559,0.051063348,-0.07968934,0.006708993,-0.01063729,-0.060867526,0.028404975,-0.017596077,-0.0028099248,0.04743477,-0.043450948,-0.061536495,-0.034845162,0.045114655,0.0053326963,0.075827196,-0.059243616,0.109604806,0.054248568,0.07004506,-0.00062532886,0.04293477,0.07154127,0.039805133,-0.118448906,0.026629653,0.06929403,-0.05816147,0.068866566,-0.037022408,-0.06142145,-0.021929856,0.0067915013,0.023276217,-0.014828358,-0.024758482,0.011482817,-0.05363529,-0.03265935,-0.013446664,0.0616292,-0.054132633,0.0074084466,0.015522861,-0.0033975514,-0.03802997,-0.006096169,0.06078917,0.015570775,-0.015415502,-0.04503023,-0.005843641,-0.0956212,-0.017173273,-0.057680946,0.015532296,0.047825906,-0.06855509,0.02309182,0.05542422,0.08540879,0.0021271522,-0.10776798,0.024699125,0.024112811,0.02302926,0.068310946,0.09852761,0.035015512,-0.0842364,-0.030686941,-0.063100494,-0.07577451,0.087319836,-0.03008611,-0.017723259,0.035175428,0.02786948,0.04657097,0.008441666,0.09706455,0.0884616,0.015659915,-0.03166108,-0.01174925,0.059438147,0.08230997,-0.09088854,0.069157936,0.08416787,0.010949321,0.013380789,-0.0015727899,0.03250203,-0.05873173,-0.0060619353,0.037309643,0.03535324,0.0020628006,0.038479816,0.07934735,0.048269864,-0.03922321,0.044743028,0.012321947,0.012818921,-0.019613346,0.026711253
inhibition,0.11072963,-0.014591565,0.0010597612,-0.0643132,0.052441664,0.0921796,-0.058795318,0.18251315,-0.029306991,0.02768489,-0.03648048,0.06799185,-0.063207224,0.05407285,0.027507616,0.03803614,0.01161597,0.0021330828,0.13139898,-0.0060297633,0.094925925,0.20428583,-0.01633177,0.00486181,-0.039672837,0.09871186,0.043804374,4.3108113e-05,0.06556302,0.0677798,-0.011025357,0.095818534,0.07585917,0.17047542,0.14461564,0.047476668,0.047583085,0.11839967,0.055776943,-0.021522155,0.10443213,0.07814648,0.121156044,0.0005841683,-0.03884189,-0.02512655,0.033264104,0.1541234,0.08361472,0.040724594,0.057502072,0.0042843083,-0.009761841,-0.025122767,0.12712513,0.06319871,-0.010367109,0.25318238,0.032551516,0.06164238,0.04125376,0.12229781,0.09427272,0.0028623508,-0.0026301758,0.050148673,0.14824106,0.09303341,0.06332147,-0.03631097,0.11333425,-0.007215499,0.06129632,0.06385987,-0.101551384,0.035981886,-0.010513862,0.05846224,-0.0034727522,-0.0014774947,0.074089035,0.025614548,0.12408597,0.05699622,-0.007950178,-0.10190685,0.05011099,0.18975347,-0.0055132597,0.09550853,0.011687559,0.027784213,-0.036354072,0.14236668,0.023071028,0.03968999,0.080372564,0.07847401,0.021210829,0.117627926,0.09675438,0.16103564,-0.012757074,0.012178301,0.0044720033,0.02342281,-0.007967152,0.068314776,0.025507571,0.028392363,0.071050756,-0.022069424,0.06485785,0.05446382,-0.0010378638,0.02800246,0.08118793,0.056938436,-0.06581321,0.05207123,0.082864046,0.023207046,0.1133784,0.04946278,0.0018761229,0.06027004,-0.04207636,-0.012291583,0.026389647,0.042184383,0.0021964826,-0.0076264013,0.019262927,0.017531103,0.00017754642,-0.08403675,-0.01985529,-0.08412107,-0.05622081,0.07100512,-0.005825103,0.029088557,0.054274257,0.06395309,-0.095142074,-0.028787734,0.08821884,0.030087395,0.025128813,0.057670124,-0.0034964427,0.017272264,-0.026475769,-0.0017357111,0.06931481,0.059055053,-0.004908075,0.049769327,-0.024720833,-0.044486128,0.039310846,0.03564934,0.061995268,-0.018183978,-0.02799106,-0.009827247,0.05498993,-0.05214994,-0.050340675,0.046627555,0.076931365,-0.051440034,-0.12695114,0.0038515914,0.03189596,-0.11483435,0.030133374,-0.01226958,0.014179738,-0.0018041644,0.044610247,0.004604823,-0.021696165,-0.058239847,-0.04393373,0.032484606,0.0059482288,-0.005964729,0.046516072,-0.05701816,-0.00069633155,-0.028104387,0.037998956,-0.00513569,-0.019531583,0.010610103,0.09325718,0.06654711,0.022292122,0.017098224,0.010382847,-0.03252524,-0.00662272,0.00277916,0.02231146,-0.06656591,0.005561027,-0.06206745,0.05394541,0.047034036,0.051811505,0.019739283,0.05718825,-0.03623934,0.078224346,0.119640015,0.028005892,-0.10319444,0.052087337,-0.07830366,-0.080873,0.016643917,-0.006731018,0.03059507,0.061428472,0.03400814,0.029021487,-0.02804366,0.09599143,0.10071196,-0.047692705,-0.059427984,-0.022413146,0.023076115,0.035422552,-0.12629884,0.033765677,0.044277158,0.016100848,-0.04346762,0.030185502,0.030219553,0.014142525,-0.005137863,0.006590803,0.016252592,-0.075810924,0.04350108,0.0834512,0.010773918,0.027456317,0.05404257,-0.042876426,0.025561545,0.058594044,0.06452675
repression,0.024051636,-0.040356707,0.06365547,-0.031300988,0.09712771,0.11344432,0.02660798,0.05335637,0.024546603,0.00079301954,0.045250785,0.028904686,-0.025480613,-0.005962429,0.0059770565,0.05681434,0.019807057,-0.037468303,-0.049496543,-0.035640184,-0.019269288,0.14378496,0.064948685,-0.027679123,0.040554147,0.065280266,0.048729785,0.0790956,-0.02136346,-0.079207346,-0.053243,0.03190051,0.012466987,0.12003863,0.033486854,-0.023393102,0.092726715,0.046477202,0.041045718,-0.046672504,-0.025896342,0.02699524,0.035769287,-0.02884328,-0.020940293,0.031654526,-0.02699659,0.06890059,0.085537985,0.00901104,-0.012256126,-0.03943451,-0.017575251,0.04833675,-0.047517788,0.034556195,-0.025005117,0.024034012,0.07205214,0.11817089,-0.006047049,0.08521874,-0.053574003,0.03357,-0.06510278,0.056667775,0.11773769,-0.025216097,0.012116838,-0.007723808,-0.02751667,0.087574795,0.07191273,-0.02763622,-0.057255566,0.02646083,-0.031165637,0.012517427,0.0893812,0.0697188,-0.047403175,-0.022413926,0.02973307,-0.04922729,0.054531395,-0.03780045,0.061693724,0.07209774,0.039082207,-0.014492498,0.08533068,0.11877204,0.088607274,0.20420636,0.022407882,-0.008111896,0.03342967,0.094046846,-0.025841232,-0.08940714,-0.036319196,0.16173473,0.043743905,-0.09546707,0.026966324,0.1098573,0.013085562,-0.028701074,0.050602067,0.015736628,0.008450882,-0.02568182,0.022812217,0.031491544,-0.05583,-0.057723977,0.0321923,0.02921197,-0.073718816,-0.00924948,0.01620363,0.008997544,0.022804778,0.014305175,-0.030632855,-0.0134765655,-0.070249446,-0.011574556,0.042920984,0.014634126,-0.051362738,-0.012504965,0.109023415,0.016351195,-0.017564887,0.0036658428,-0.014957295,-0.022961205,-0.01366039,-0.04028964,0.046921056,-0.034171157,-0.027440364,-0.01983829,-0.0947857,0.05579321,-0.06519646,-0.018891474,0.022360492,-0.014005149,0.024376014,0.0005894137,-0.046974026,-0.058393355,0.029259637,-0.033217132,0.025998045,0.009573839,0.028765008,-0.040525164,0.022418264,0.05647458,0.006005366,0.10791012,-0.05635233,0.0004107554,-0.015235581,-0.0009674243,0.032869644,-0.017334769,0.04460842,0.02140438,0.01562619,-0.0026850926,0.02820531,0.08332463,0.098745696,-0.11012412,-0.074267484,0.033241298,-0.023364207,-0.02123311,-0.020104516,-0.09098737,0.017925685,-0.044047046,-0.074329495,-0.053883005,0.07717279,0.03340057,0.060847335,0.007337691,-0.044063557,0.054971833,-0.046560485,-0.046734933,-0.030785082,-0.01937893,0.021644177,-0.03830007,0.02344699,0.04020543,-0.06326998,0.005254394,0.04789796,-0.06539429,-0.015476598,0.065602556,-0.048517883,-0.016557474,-0.093362495,0.02588967,-0.039065093,0.03543284,0.02035327,-0.04270877,0.056276627,-0.025974901,-0.054535165,-0.020654472,-0.05351112,0.1029086,0.060173463,0.0394949,0.11548961,0.023700196,9.485564e-05,-0.0115319,0.068300664,0.038181737,-0.0058793207,-0.04301352,-0.02568456,-0.027712142,0.063218355,0.10182243,-0.00061019784,-0.07815441,0.036186248,0.0044054254,0.06013587,-0.009160878,0.047371093,0.009010079,-0.00354085,0.06606484,-0.005476648,-0.015527153,-0.017269393,-0.0062869946,-0.048573136,-0.0010114444,0.0018686842,-0.043376084,-0.0061209016,0.02035217
