cell_type,rank,Gene1,Gene2,EdgeWeight
ge_in,64616,MYT1L,GACAT2,-1.1215841139149372
ge_in,64617,BCL11A,ZNF114,-1.121672145746014
ge_in,64618,KDM5B,AC009113.1,-1.12168668210984
ge_in,64619,KMT2A,AF131216.1,-1.1217727839292202
ge_in,64620,BCL11A,FBXO15,-1.1218652696671663
ge_in,64621,BCL11A,MNS1,-1.1218823211732378
ge_in,64622,KDM5B,ZNF157,-1.1219052194048436
ge_in,64623,MYT1L,DNAH6,-1.122005624184887
ge_in,64624,KMT2A,HNMT,-1.1220162871113526
ge_in,64625,BCL11A,AC008083.2,-1.1221018641298237
ge_in,64626,BCL11A,AC018512.1,-1.1221356572372674
ge_in,64627,ASH1L,BAK1,-1.1221604988840523
ge_in,64628,ASH1L,AC008758.5,-1.1221818999361075
ge_in,64629,MYT1L,TWF2,-1.1222301131246872
ge_in,64630,KDM5B,PLCG1-AS1,-1.1223258279265753
ge_in,64631,KMT2A,ISOC2,-1.1224016152981626
ge_in,64632,KMT2A,ZBTB3,-1.1224505166496048
ge_in,64633,BCL11A,HSPA2,-1.1225131318445294
ge_in,64634,MYT1L,NGB,-1.122535201007156
ge_in,64635,KDM5B,AP000763.3,-1.1226462445579133
ge_in,64636,KMT2A,AC013640.1,-1.1228335553294928
ge_in,64637,KMT2A,EFNA1,-1.1228594461250259
ge_in,64638,KMT2A,PRSS48,-1.1229266734489436
ge_in,64639,BCL11A,AP002991.1,-1.1229740284409857
ge_in,64640,BCL11A,NOP53-AS1,-1.1230404603844875
ge_in,64641,MYT1L,KREMEN1,-1.1230412344384455
ge_in,64642,ASH1L,TMEM150A,-1.1230957093922993
ge_in,64643,BCL11A,SUSD4,-1.1231459017682346
ge_in,64644,KMT2A,AC003005.2,-1.1231729759108868
ge_in,64645,KMT2A,TTC6,-1.123205241504847
ge_in,64646,KMT2A,RASGRF2,-1.12333201197041
ge_in,64647,ASH1L,AC097532.2,-1.1233522034465315
ge_in,64648,ASH1L,PPFIA2-AS1,-1.1233753023840058
ge_in,64649,KDM5B,SMPDL3A,-1.123478048970783
ge_in,64650,KMT2A,CYP27C1,-1.1234928432697044
ge_in,64651,BCL11A,AC126773.1,-1.1235322068574467
ge_in,64652,BCL11A,BOLA3-AS1,-1.1235773965738214
ge_in,64653,ASH1L,AP003486.1,-1.1236783378206208
ge_in,64654,KDM5B,LINC01618,-1.1237462965444616
ge_in,64655,BCL11A,ACAT2,-1.1239841274952496
ge_in,64656,BCL11A,PHF24,-1.1240879041144125
ge_in,64657,MYT1L,VEGFA,-1.1241030335568505
ge_in,64658,KMT2A,NPSR1,-1.124139721562118
ge_in,64659,ASH1L,LINC02197,-1.1241556463212783
ge_in,64660,KDM5B,STPG1,-1.1241782266609888
ge_in,64661,MYT1L,NPR3,-1.1242061596344692
ge_in,64662,BCL11A,C6ORF52,-1.1242081154879948
ge_in,64663,KDM5B,SPRY1,-1.1242160994489272
ge_in,64664,MYT1L,PAQR4,-1.1242511103807817
ge_in,64665,KMT2A,RNASEK,-1.124302951214041
ge_in,64666,BCL11A,AC245060.6,-1.1244692458468555
ge_in,64667,ASH1L,AC008083.2,-1.1245847899497037
ge_in,64668,KMT2A,PLCH2,-1.1246314908616932
ge_in,64669,KMT2A,HMSD,-1.1247005342285035
ge_in,64670,KMT2A,WFDC3,-1.1247386531608612
ge_in,64671,KDM5B,PLK4,-1.124753704301918
ge_in,64672,BCL11A,AC009435.1,-1.1247960280524139
ge_in,64673,MYT1L,SLC7A5,-1.124901278479419
ge_in,64674,BCL11A,ANKRD9,-1.1249200070754923
ge_in,64675,ASH1L,EFNA5,-1.125005709169995
ge_in,64676,MYT1L,ZSCAN21,-1.125128018176024
ge_in,64677,ASH1L,AL928654.1,-1.1251683635378027
ge_in,64678,MYT1L,PCDH9-AS4,-1.1251875122292874
ge_in,64679,BCL11A,HTR4,-1.1254918661047355
ge_in,64680,KMT2A,LAMC2,-1.1255942258469382
ge_in,64681,KMT2A,SERTAD3,-1.1256017173767874
ge_in,64682,BCL11A,GRASP,-1.1256774446309978
ge_in,64683,BCL11A,C14ORF28,-1.125678184801796
ge_in,64684,ASH1L,BDNF,-1.1256901477442616
ge_in,64685,MYT1L,PCF11,-1.1257560358511267
ge_in,64686,BCL11A,RTL8B,-1.1258068208999752
ge_in,64687,MYT1L,ACOT8,-1.1258725000008059
ge_in,64688,MYT1L,PLSCR1,-1.1259017156004394
ge_in,64689,BCL11A,EGLN3,-1.1259253287080428
ge_in,64690,ASH1L,AC084018.2,-1.1261612955987264
ge_in,64691,KMT2A,FOXO6,-1.1262173750273148
ge_in,64692,KDM5B,KRBA1,-1.1262191488035127
ge_in,64693,KMT2A,NOC4L,-1.1262967664712773
ge_in,64694,KMT2A,SVIP,-1.1264418500308384
ge_in,64695,KDM5B,JHY,-1.1264892658267827
ge_in,64696,MYT1L,E2F7,-1.1265190973593036
ge_in,64697,BCL11A,AC103952.1,-1.1266297854802498
ge_in,64698,ASH1L,ZBTB3,-1.1266751595396607
ge_in,64699,KMT2A,AC097467.3,-1.1267791776582479
ge_in,64700,KMT2A,AC005697.1,-1.1268152374623728
ge_in,64701,MYT1L,AP000692.2,-1.1268401904285381
ge_in,64702,BCL11A,CD38,-1.1268416124027707
ge_in,64703,MYT1L,ANXA11,-1.1270154167347775
ge_in,64704,KMT2A,AC023590.1,-1.127094709793448
ge_in,64705,MYT1L,PASK,-1.1271324465627448
ge_in,64706,MYT1L,AP000919.2,-1.1271324841144208
ge_in,64707,ASH1L,AC008610.1,-1.127167690123199
ge_in,64708,BCL11A,AL590783.1,-1.1273322497161329
ge_in,64709,BCL11A,SLC2A4RG,-1.1274295248397919
ge_in,64710,BCL11A,AC005162.3,-1.127549759098277
ge_in,64711,KMT2A,CCDC160,-1.127622770645074
ge_in,64712,BCL11A,LINC00884,-1.1277928353225863
ge_in,64713,MYT1L,LINC02388,-1.1278245360060464
ge_in,64714,MYT1L,COL4A4,-1.1279384384255713
ge_in,64715,KMT2A,EYA2,-1.1279477762616779
ge_in,64716,KMT2A,ZBTB20-AS2,-1.1280634231412046
ge_in,64717,KMT2A,AC084018.2,-1.1282251515400528
ge_in,64718,BCL11A,ZFP36L2,-1.1283557262840525
ge_in,64719,MYT1L,ALG9,-1.128389030785098
ge_in,64720,ASH1L,ITCH-AS1,-1.128440285362998
ge_in,64721,MYT1L,ATP7A,-1.1284690729290625
ge_in,64722,BCL11A,AC005261.2,-1.128596100907043
ge_in,64723,BCL11A,TNFSF13B,-1.1287515311953147
ge_in,64724,ASH1L,AC018512.1,-1.1288068546884709
ge_in,64725,ASH1L,SSC5D,-1.1288606930395535
ge_in,64726,KDM5B,KIF18A,-1.1292174457534967
ge_in,64727,KMT2A,F11-AS1,-1.1292657428948591
ge_in,64728,BCL11A,SERPINI1,-1.1293042603081473
ge_in,64729,KDM5B,AC004540.1,-1.1293108880261489
ge_in,64730,BCL11A,SWSAP1,-1.129312552904799
ge_in,64731,BCL11A,SLC19A1,-1.1293356979127425
ge_in,64732,MYT1L,MCM4,-1.1297375956764422
ge_in,64733,BCL11A,CTF1,-1.1298012236877575
ge_in,64734,KDM5B,LINC02381,-1.1298334867261277
ge_in,64735,MYT1L,AC009554.1,-1.1298741424334897
ge_in,64736,ASH1L,RNASEK,-1.1299362015004388
ge_in,64737,MYT1L,CDH18,-1.1299463233592608
ge_in,64738,BCL11A,AC113383.1,-1.130010374148175
ge_in,64739,ASH1L,MYH11,-1.1300236527667091
ge_in,64740,KMT2A,AC096564.1,-1.1301305188215434
ge_in,64741,ASH1L,SERTAD3,-1.1301354056242126
ge_in,64742,BCL11A,AC093227.1,-1.130153552072715
ge_in,64743,BCL11A,AC012254.1,-1.130210920805921
ge_in,64744,KDM5B,CCKBR,-1.1303164480098449
ge_in,64745,MYT1L,AL049780.1,-1.13036876923826
ge_in,64746,KDM5B,ZSCAN1,-1.130394773352087
ge_in,64747,BCL11A,AC084018.2,-1.1304339541491668
ge_in,64748,KMT2A,LINC02197,-1.1304743609785064
ge_in,64749,KDM5B,PDLIM1,-1.130597794105008
ge_in,64750,MYT1L,AC069029.1,-1.130805335288419
ge_in,64751,ASH1L,PRSS48,-1.1308385198792448
ge_in,64752,ASH1L,SCN2A,-1.1308421906792108
ge_in,64753,BCL11A,PPL,-1.1308599431179127
ge_in,64754,BCL11A,AC092691.1,-1.130903790765887
ge_in,64755,BCL11A,CD226,-1.1310585231792152
ge_in,64756,KMT2A,TAF4B,-1.1311249964071457
ge_in,64757,ASH1L,ZIM2,-1.1311830851430895
ge_in,64758,KDM5B,AC007383.3,-1.131214669075352
ge_in,64759,ASH1L,ADGRL3-AS1,-1.131305627265506
