cell_type,rank,Gene1,Gene2,EdgeWeight
ctx_ip,23086,ASH1L,IDI1,3.8871168288874896
ctx_ip,23087,KDM5B,PDHB,3.886809600489059
ctx_ip,23088,BCL11A,KANSL2,3.8867945655850176
ctx_ip,23089,BCL11A,PI4KB,3.8866359449222396
ctx_ip,23090,ASH1L,ENTPD4,3.886622315297754
ctx_ip,23091,ASH1L,TRAPPC10,3.886306467644683
ctx_ip,23092,KMT2A,ST7-AS2,3.8862615845117077
ctx_ip,23093,MYT1L,NALCN,3.885961526906293
ctx_ip,23094,BCL11A,TRAF3IP1,3.8857777104255073
ctx_ip,23095,KDM5B,MOB2,3.885482327843348
ctx_ip,23096,KDM5B,RFC2,3.885468745010439
ctx_ip,23097,MYT1L,AP3D1,3.8854623813763443
ctx_ip,23098,MYT1L,AKIRIN1,3.885392416274868
ctx_ip,23099,BCL11A,ENTPD1-AS1,3.8853521229073174
ctx_ip,23100,KDM5B,RABL6,3.885284839435349
ctx_ip,23101,MYT1L,AC073167.1,3.8851873246482533
ctx_ip,23102,KMT2A,PSMD7,3.8851118769273145
ctx_ip,23103,MYT1L,ANKZF1,3.8849723690419884
ctx_ip,23104,KMT2A,BOC,3.884938564276934
ctx_ip,23105,KDM5B,AP1B1,3.88489828486238
ctx_ip,23106,MYT1L,DENND11,3.8848430377142944
ctx_ip,23107,KMT2A,CAPN1,3.884694552487044
ctx_ip,23108,MYT1L,CDYL,3.8846660917489286
ctx_ip,23109,BCL11A,IQCN,3.884318466405051
ctx_ip,23110,KDM5B,PDPK1,3.884183137923563
ctx_ip,23111,KMT2A,CA5B,3.8840415535932804
ctx_ip,23112,BCL11A,RAB9B,3.883643421701902
ctx_ip,23113,KMT2A,ATP2B1,3.8835754469807244
ctx_ip,23114,BCL11A,ARMC10,3.8834826385235472
ctx_ip,23115,MYT1L,ZNF212,3.882671566293068
ctx_ip,23116,MYT1L,SURF4,3.882620441978093
ctx_ip,23117,KMT2A,RECK,3.8823309381699236
ctx_ip,23118,KDM5B,FAM76A,3.882098715693859
ctx_ip,23119,BCL11A,SLC44A2,3.8820881689670674
ctx_ip,23120,KMT2A,NUP54,3.881959373701024
ctx_ip,23121,BCL11A,C1ORF216,3.881893862575257
ctx_ip,23122,ASH1L,GIT2,3.881488877628147
ctx_ip,23123,ASH1L,YWHAH,3.8814647728492835
ctx_ip,23124,BCL11A,CPSF3,3.8810862467013396
ctx_ip,23125,BCL11A,CERS4,3.880810912172933
ctx_ip,23126,MYT1L,RNF185,3.8808001815411695
ctx_ip,23127,KDM5B,PLEKHA2,3.8801157500090677
ctx_ip,23128,KMT2A,NDUFV1,3.8800237138182934
ctx_ip,23129,ASH1L,GTF2H2C,3.8800198980603517
ctx_ip,23130,ASH1L,ARFGEF3,3.880018811111442
ctx_ip,23131,KDM5B,DENND2A,3.8798902919096814
ctx_ip,23132,ASH1L,ZNF213,3.8798352817566095
ctx_ip,23133,KDM5B,SPAG7,3.879657093008306
ctx_ip,23134,KDM5B,USP42,3.8791697468235204
ctx_ip,23135,KDM5B,ZNF35,3.8791285392726294
ctx_ip,23136,KDM5B,RNF114,3.879018231550471
ctx_ip,23137,KDM5B,TMEM106C,3.8789760308976353
ctx_ip,23138,KDM5B,SLC25A53,3.878909463671556
ctx_ip,23139,MYT1L,LINC00649,3.878642115279218
ctx_ip,23140,MYT1L,AZIN1-AS1,3.8786111592323786
ctx_ip,23141,KMT2A,CTSB,3.878315080093773
ctx_ip,23142,ASH1L,CKMT2-AS1,3.8781804722632125
ctx_ip,23143,KMT2A,AC118549.1,3.877633562224309
ctx_ip,23144,KMT2A,ZNF516,3.8773158991323844
ctx_ip,23145,BCL11A,ARID3A,3.877145947039436
ctx_ip,23146,KDM5B,KLHL18,3.877067365026418
ctx_ip,23147,ASH1L,SLC22A17,3.876881927252456
ctx_ip,23148,BCL11A,ABHD2,3.8767310419984953
ctx_ip,23149,ASH1L,SLC23A2,3.876723313003896
