cell_type,rank,Gene1,Gene2,EdgeWeight
ctx_npc,39437,BCL11A,EMG1.1,2.4260581606800575
ctx_npc,39438,MYT1L,ZADH2,2.4259512487681287
ctx_npc,39439,ASH1L,SCN9A,2.4258859352285675
ctx_npc,39440,KMT2A,H2AC12,2.425729394597266
ctx_npc,39441,ASH1L,TNFAIP8L1,2.4256692860904256
ctx_npc,39442,MYT1L,RETREG3,2.4256401361078215
ctx_npc,39443,BCL11A,HMMR,2.4255720418896094
ctx_npc,39444,KMT2A,ARID3A,2.4252762974879793
ctx_npc,39445,ASH1L,BTN2A1,2.425215502944294
ctx_npc,39446,KDM5B,CDKL2,2.4252130436920205
ctx_npc,39447,KDM5B,POLR2C,2.425178548880973
ctx_npc,39448,KDM5B,RNF114,2.4251238840074927
ctx_npc,39449,KDM5B,ADAM32,2.4250751203350704
ctx_npc,39450,BCL11A,PRIM1,2.4250300034122327
ctx_npc,39451,MYT1L,KLC4,2.4249934334652403
ctx_npc,39452,KDM5B,RPS6KA6,2.424977993865304
ctx_npc,39453,KDM5B,MAIP1,2.4247828212396567
ctx_npc,39454,ASH1L,LMBR1L,2.424782636347352
ctx_npc,39455,BCL11A,SAMM50,2.4245308151296365
ctx_npc,39456,KMT2A,SMG9,2.4244674380190023
ctx_npc,39457,ASH1L,STK19,2.4243145273120845
ctx_npc,39458,MYT1L,PLEKHA2,2.424128705240462
ctx_npc,39459,ASH1L,ZNF140,2.4240319451679233
ctx_npc,39460,KMT2A,LRRC6,2.423664273809119
ctx_npc,39461,BCL11A,DNAJC6,2.423657540751438
ctx_npc,39462,KDM5B,BAHD1,2.4235595810950077
ctx_npc,39463,KMT2A,RELA,2.423496421269793
ctx_npc,39464,KMT2A,CDC37,2.4234921629145143
ctx_npc,39465,ASH1L,DDI2,2.423368295414282
ctx_npc,39466,ASH1L,TSR1,2.423186787376569
ctx_npc,39467,BCL11A,AC135586.2,2.4226862853448448
ctx_npc,39468,KMT2A,TRIP6,2.42265543633794
ctx_npc,39469,KDM5B,DET1,2.4225291768830255
ctx_npc,39470,BCL11A,ZNF41,2.4225290268586037
ctx_npc,39471,KMT2A,ZNF226,2.422343102109077
ctx_npc,39472,MYT1L,COPG1,2.422262893738708
ctx_npc,39473,MYT1L,RCAN3,2.4221226956730844
ctx_npc,39474,MYT1L,FALEC,2.422102515924767
ctx_npc,39475,BCL11A,NECAP2,2.4216017526770197
ctx_npc,39476,MYT1L,BAG5,2.4213681217508505
ctx_npc,39477,BCL11A,ARHGEF37,2.4212423568634742
ctx_npc,39478,BCL11A,H6PD,2.421216917320581
ctx_npc,39479,KDM5B,BTN2A1,2.4212098659746286
ctx_npc,39480,MYT1L,SLC22A17,2.421073589556315
ctx_npc,39481,ASH1L,AKIP1,2.4209617058624913
ctx_npc,39482,ASH1L,ZNF689,2.420951174106166
ctx_npc,39483,ASH1L,GPR89B,2.4208984012054184
ctx_npc,39484,BCL11A,PAQR6,2.420887218852227
ctx_npc,39485,MYT1L,STIL,2.420730051137539
ctx_npc,39486,KDM5B,NUDT9,2.4206091155516636
ctx_npc,39487,KDM5B,H2AX,2.420329141170587
ctx_npc,39488,ASH1L,GTPBP1,2.420032039587716
ctx_npc,39489,BCL11A,COL23A1,2.419801074014091
ctx_npc,39490,BCL11A,AC084361.1,2.419752089696736
ctx_npc,39491,MYT1L,DNAJC21,2.4197299197236193
ctx_npc,39492,KMT2A,GRIN2D,2.4195115266099574
ctx_npc,39493,MYT1L,ACTR6,2.41935092174934
ctx_npc,39494,KMT2A,CD9,2.4193358897133206
ctx_npc,39495,KDM5B,ZBTB11,2.4192912909948814
ctx_npc,39496,KDM5B,HIF3A,2.419280934175606
ctx_npc,39497,ASH1L,KLHDC4,2.4192073535533685
ctx_npc,39498,MYT1L,LINC00609,2.419195123611761
ctx_npc,39499,MYT1L,PTK7,2.419024953670455
ctx_npc,39500,KDM5B,SPRTN,2.41897765848243
ctx_npc,39501,KMT2A,AC022217.3,2.4189604709504264
ctx_npc,39502,KDM5B,AAR2,2.4187993749195913
ctx_npc,39503,ASH1L,CBY1,2.41860114404802
ctx_npc,39504,KMT2A,MTFR1L,2.418394288329151
ctx_npc,39505,ASH1L,DHRS4-AS1,2.418268031138075
ctx_npc,39506,KMT2A,GPAA1,2.418111362869753
ctx_npc,39507,KMT2A,OCIAD1-AS1,2.4180610957142914
ctx_npc,39508,BCL11A,DCAF12,2.4179426889632105
ctx_npc,39509,KDM5B,IFI44L,2.417913582973912
ctx_npc,39510,ASH1L,MRPL9,2.4177935251874554
ctx_npc,39511,ASH1L,LYAR,2.4176329657501183
ctx_npc,39512,BCL11A,FAR2,2.4174847402276827
ctx_npc,39513,BCL11A,AL645568.1,2.4172934072663264
ctx_npc,39514,ASH1L,COX15,2.417266734576664
ctx_npc,39515,KMT2A,ZNF180,2.417248723898631
ctx_npc,39516,BCL11A,STOM,2.417196704905305
ctx_npc,39517,KDM5B,RRBP1,2.4171405713881593
ctx_npc,39518,KDM5B,LZTR1,2.4170385393794787
ctx_npc,39519,BCL11A,LATS2,2.4169498101114315
ctx_npc,39520,MYT1L,ALDH18A1,2.41686124279345
ctx_npc,39521,BCL11A,CREB3,2.416823923634462
ctx_npc,39522,KDM5B,PHRF1,2.416668429591582
ctx_npc,39523,BCL11A,NAA40,2.4166421180551625
ctx_npc,39524,MYT1L,DCAF11,2.416564140343396
ctx_npc,39525,KMT2A,KTN1-AS1,2.4165375781549034
ctx_npc,39526,KMT2A,LAMC2,2.4165169324589666
ctx_npc,39527,KMT2A,TMBIM1,2.4164899150961268
ctx_npc,39528,BCL11A,CCNA2,2.416163829209749
ctx_npc,39529,ASH1L,CTPS1,2.415820965816977
ctx_npc,39530,MYT1L,JAKMIP2-AS1,2.4158023244956635
ctx_npc,39531,MYT1L,ZNF14,2.4155557269847416
ctx_npc,39532,KMT2A,GREM1,2.415498102500582
ctx_npc,39533,ASH1L,DCAF12,2.4153348168290174
ctx_npc,39534,BCL11A,AP001825.1,2.415150652124996
ctx_npc,39535,BCL11A,PLPPR2,2.4148858415965386
ctx_npc,39536,KMT2A,ZNF837,2.4147913025224166
ctx_npc,39537,ASH1L,MSRB3,2.414519573743484
ctx_npc,39538,KDM5B,MARCHF3,2.4145105295454488
