,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138,139,140,141,142,143,144,145,146,147,148,149,150,151,152,153,154,155,156,157,158,159,160,161,162,163,164,165,166,167,168,169,170,171,172,173,174,175,176,177,178,179,180,181,182,183,184,185,186,187,188,189,190,191,192,193,194,195,196,197,198,199,200,201,202,203,204,205,206,207,208,209,210,211,212,213,214,215,216,217,218,219,220,221,222,223,224,225,226,227,228,229,230,231,232,233,234,235,236,237,238,239,240,241,242,243,244,245,246,247,248,249,250,251,252,253,254,255
Unknown,-0.023460897,0.06085425,0.022576885,0.025688136,0.022088107,-0.038604233,0.035473395,-0.010888491,0.13033174,0.027652552,-0.03608078,0.078730084,0.025672771,-0.015149337,-0.021927528,0.08862713,-0.050275486,-0.030404251,0.0047008717,0.023347585,0.006405175,-0.03427113,-0.035687376,0.047259483,0.009141801,-0.0023555784,0.011122944,0.02582945,0.025790423,0.05354071,-0.015765795,-0.020469926,0.042671263,0.037004124,-0.02868113,-0.032063544,-0.002945807,-0.00019201261,0.014845203,-0.012346524,0.079401776,0.012625933,-0.06571792,-0.0052849487,0.056622777,0.012703953,0.035088513,0.016568992,0.032353822,0.01472208,-0.0024121,0.0036170552,0.04755703,0.06345444,0.054850698,0.010488253,0.041431792,-0.03893878,-0.014577746,-0.0030631488,-0.011915062,-0.058193572,0.07475189,0.034952853,0.0035298835,0.0055996454,0.0032680726,0.07220255,-0.0018884722,0.007400409,0.046541188,0.022515733,0.0052895686,0.024893146,-0.018238496,-0.0034899944,-0.022513283,0.030922478,0.010274274,0.031234069,0.020644585,0.030822655,0.0094694765,0.059985634,0.0052074804,-0.0011492649,-0.014143576,0.021332007,-0.023844765,0.055632904,0.041681986,-0.025969572,0.01681364,0.033118423,0.021813868,-0.032786265,0.013489481,-0.04960689,0.005021234,-0.020610634,0.043770574,-0.006367379,0.028769884,-0.015095616,-0.0264054,0.059468906,-0.01875765,0.053075753,-0.018205045,-2.6226873e-05,0.039916225,0.0046935887,0.058740247,0.028040398,0.02422366,0.021375606,-0.05707539,0.047064427,0.053824216,-0.018805346,0.057830155,0.0063185263,-0.0025223766,-0.039800238,0.006360627,0.011287936,0.050766278,-0.0072158244,0.04811766,-0.029746676,-0.018711641,-0.048433036,-0.053810876,-0.023864688,-0.017726338,0.019288471,0.0011217642,-0.040059593,0.0016886061,0.05587327,-0.021952651,0.023072287,-0.041385632,0.08847237,-0.041022446,-0.004376675,0.019760069,0.055364206,0.021164857,0.0749752,0.050414786,0.07536675,2.1354017e-05,0.013208865,0.016877403,0.036107853,-0.017008508,-0.079486236,0.045640826,0.0029466199,-0.014564526,-0.04181617,0.035233393,-0.060063764,0.08307906,0.032537095,-0.021724649,0.02401037,0.0050498582,-0.06247653,-0.05244837,-0.054510374,0.060280915,0.0239396,-0.0765782,0.006541676,0.007973472,0.018794352,-0.06483597,0.005370665,-0.03641266,0.08034439,0.0038058462,-0.07458145,0.096655875,-0.0025963283,0.040070396,0.022155879,-0.016214628,-0.030339325,-0.006809974,0.044340357,-0.0012777951,0.06254159,0.02281098,-0.11158058,-0.03175351,-0.0187337,-0.008498327,-0.029837921,-0.09678214,-0.0003411466,0.036811788,-0.06777836,0.027604317,0.06250368,0.004850221,-0.049706146,-0.08063723,-0.010343832,-0.023235405,-0.04945495,-0.055805247,-0.038639165,-0.058831967,0.03681148,0.054910947,-0.0017831457,-0.024458982,0.027568249,0.0072228434,0.0833605,-0.008122626,0.021064205,-0.023176407,0.034194447,-0.0056939595,-0.042704646,-0.060608856,0.044167027,0.05705182,-0.058837168,0.059483666,-0.01656594,-0.0003195642,-0.009942176,-0.017932937,0.014709768,-0.03352186,0.04265018,0.035707016,0.0358173,0.019603377,0.028326673,-0.003926884,0.0031466489,-0.043777894,0.05959637,-0.008264716,0.008351199,0.009071445,-0.06099521,0.003355924,0.028224789,0.040266503,0.019332316
activation,0.055696398,0.11541069,0.19110249,0.04160997,0.029215917,0.045212895,0.07149797,-0.041190274,0.16844565,0.053623866,0.037060276,0.024261106,0.024506379,-0.02955083,-0.013146248,0.07879449,-0.0059541203,-0.037944846,0.039609957,0.10447555,-0.021723855,0.092275776,0.0060863346,0.29056022,0.0914711,0.13540153,-0.00892572,-0.025318995,-0.030688152,0.19672252,0.055556536,0.053353913,0.060494266,-0.05088657,0.012030943,-0.0039695688,0.044356927,0.0017751792,0.025009086,-0.015618746,0.06411536,0.06486297,-0.071983576,0.065523565,-0.012505417,-0.01206108,0.1361875,0.0318431,-0.0403503,0.0077490043,0.028467137,0.0338372,0.06984661,0.09107308,-0.04577149,0.06850802,0.11921317,0.19688888,-0.006880126,-0.035863284,0.015563228,-0.056712538,0.17098817,-0.025875332,0.08065947,0.003984814,0.012322102,0.09726041,0.044187244,0.022624938,0.09007206,-0.027660072,0.14247152,0.052075956,0.07628584,0.040434267,-0.009745996,0.019553458,0.09806336,-0.066790506,0.04349861,0.010801344,0.026918823,0.05264846,0.0070573036,0.06394265,-0.006351428,0.029259248,0.06397382,-0.015165341,0.04039791,-0.06792113,0.00978932,0.05829943,0.06077163,0.0028466496,0.0012356417,-0.03164456,0.011504599,0.06930818,-0.021550462,0.06225218,0.12854275,0.09115907,-0.021226378,0.09677473,0.08499282,-0.00871873,-0.037656996,0.02672101,0.03460368,-0.023661291,0.052838314,-0.013185084,0.19580907,0.01788471,-0.02637937,-0.000895995,0.20089693,-0.037327748,0.040126342,-0.022206407,-0.021545481,-0.0037459624,-0.017780453,0.014170365,0.0040690294,-0.0443665,-0.006708205,-0.0021445118,0.05670374,-0.017371815,-0.016215594,-0.044496823,0.014617743,-0.023749122,-0.016247723,-0.03825751,-0.02827015,-0.010213656,-0.009587054,-0.007085737,-0.019048972,0.060483724,-0.0036365802,0.037394676,-0.014150209,-0.021092001,-0.052818187,0.0072947796,-0.01381709,-0.008601861,0.06508981,0.0139990365,0.040940963,0.0517128,0.00040785992,-0.029944591,0.03601104,0.019408993,-0.08653245,-0.011348073,0.03534973,0.013591383,0.033421215,0.012721045,-0.019803207,-0.006895456,-0.0012491266,-0.016940717,0.025063401,-0.05105141,0.0009643736,-0.027083747,-0.002443853,0.03344898,-0.028366143,0.022994269,-0.009065595,-0.047661725,0.03054096,0.038195293,-0.052241523,-0.008416769,0.027289929,-0.010756994,0.006311113,0.010665179,-0.008369577,-0.03434676,-0.061533492,-0.0031956371,-0.006610572,0.028561356,0.061511923,-0.0596783,0.04842249,-0.031216847,0.025187334,0.02843779,0.000648014,-0.011559142,0.037686907,-0.01798269,-0.023319766,0.062383644,0.01630605,-0.0415852,0.0009801427,-0.006510327,-0.0062868283,0.034727566,0.032943554,-0.052215688,-0.010506205,-0.011522557,-0.019390019,0.00028962898,-0.0042983997,-0.0035090193,0.02636362,0.05761787,0.035567254,0.036521994,0.04322355,-0.0036118052,-0.022220584,-0.069301665,0.054800663,0.015032879,-0.02438859,-0.021359185,-0.019838111,-0.022644188,0.034167405,0.031087892,-0.050467137,-0.065775625,0.045974933,-0.025167216,0.026787471,0.0046000676,-0.05224193,0.019677924,-0.046728782,0.012508851,0.021339513,0.038380638,0.020660846,-0.008173255,-0.03306501,0.028811654,-0.025135042,0.051452197,0.0117918635,0.004349547
effect,0.00841572,0.09719291,0.06641729,0.05614072,0.037491202,-0.03650988,0.07817354,-0.0029898197,0.10384062,-0.00637818,-0.05189205,0.04842675,0.06830244,-0.027517607,-0.040323384,0.060929295,-0.061218526,-0.020565584,0.010744685,0.07538367,-0.010228148,0.08220063,0.037774388,0.19197835,0.069545545,0.11554631,-0.05390954,-0.026156437,-0.006750249,0.17548466,0.025593605,-0.037565988,0.051913667,0.020426711,0.050734617,-0.0023349766,0.05674359,-0.019723939,-0.026733851,0.026165254,0.042849354,0.057721972,-0.069038354,0.013271789,0.039387923,0.03127152,0.07952109,0.06670813,0.046650134,0.0115647055,-0.016147586,-0.015521321,0.104355656,0.021084178,0.017158747,0.06546667,0.043258812,0.07957819,0.04278246,-0.039662633,-0.038284406,-0.05159855,0.008567946,-0.015174646,0.069950595,0.047008008,-0.012526471,0.058205053,-0.032866687,0.011861238,0.060746156,0.03574186,0.040736273,-0.01727557,-0.013027027,-0.03328044,-0.00491327,-0.0331973,0.03219485,-0.018728785,0.11730966,0.009211773,0.034387633,0.05958317,0.037947904,0.051391583,-0.016759323,-0.04483459,0.07546249,-0.02504192,0.08759939,-0.09234283,-0.009633956,0.032748494,-0.00618518,0.049820118,-0.05848016,0.009144014,0.036419783,0.076764196,-0.016776338,-0.0011867491,0.04141691,0.012442315,0.033147182,0.09975184,0.0077547557,-0.016864771,0.0034411857,0.02933519,0.089847185,-0.08323367,-0.026570491,0.08674813,0.16345823,0.024105607,-0.014762864,0.0008497135,0.12787694,-0.03479912,-0.01632896,-0.054477673,0.038400363,-0.0010659817,-0.014014742,0.05137688,-0.016682738,-0.02333716,-0.026502365,0.008829187,0.030344233,-0.016135471,0.01542782,-0.008268779,-0.029281989,0.0065211556,0.05224704,0.0071843,-0.046383753,0.053082727,-0.025474742,0.007121771,-0.044650428,-0.007883334,-0.057472028,0.04184179,-0.011994432,0.0015191302,-0.004076035,-0.038229156,-0.01933257,0.04898832,0.009885697,0.000655737,0.01078128,0.04442817,0.03415139,-0.06028849,0.03927569,0.050100207,-0.02638162,0.013939455,-0.07585241,-0.043070626,-0.005278032,0.00037202728,0.038826976,0.0045753117,-0.026128283,-0.026055688,-0.016084252,0.020104466,-0.04861716,0.03656862,-0.030449852,0.019396242,-0.043223355,-0.02257451,-0.022854723,-0.04494283,-0.00468927,0.020323716,-0.014039992,-0.03157401,0.0021816944,0.07152971,-0.011606697,0.0041034813,0.011191792,0.0654582,-0.027281186,-0.017814746,0.010302762,0.04031572,0.033217747,0.0015651329,-0.0062659597,-0.0037037411,-0.028480457,-0.03557037,-0.06485207,0.03691303,0.00022958628,-0.001769973,0.017923681,0.06269016,-0.03569098,0.051998977,0.015765542,-0.04006896,-0.0013823869,0.022827761,-0.048212573,0.034925856,0.02841602,-0.016876487,-0.033099648,0.033978213,0.00092227437,-0.0022026284,0.00601196,0.05058947,-0.015619207,-0.003930182,0.026287554,-0.017872354,0.04042207,-0.0067120674,0.03951969,0.042186096,-0.030572228,-0.013121049,0.01689704,-0.033658057,0.011623224,0.023221983,-0.028368976,-0.07827333,0.036975443,-0.0050884974,-0.0455943,-0.05175749,-0.03994567,0.037049573,-0.06653049,0.026976006,0.06055024,0.051703464,0.024206458,-0.060685895,0.033987034,-0.029681083,-0.036276132,-0.02389536,0.009285923,-0.021644736
inhibition,0.05417083,0.08327809,0.14264633,0.009564549,0.061860964,-0.01693276,-0.0054458687,0.016807316,0.14963774,-0.015021961,-0.008567084,0.04139034,0.00057757134,0.03702266,-0.0017800066,0.094340704,0.020370249,0.0123968,0.062218886,-0.027102513,-0.040433332,0.030715631,-0.019535303,0.10758648,0.028870376,0.031681854,-0.03425598,0.061856203,0.059033163,0.14736357,0.013391256,-0.030840822,0.04818031,-0.010006934,0.042790685,-0.003483364,-0.0027295707,-0.028820744,-0.041170746,0.044252917,0.0023315658,0.020929566,-0.04915036,0.08968705,0.008591768,0.021949764,0.097836375,0.016374404,-0.037653904,0.009121085,-0.0038168689,-0.016856246,0.0712858,0.053603455,-0.026635986,0.012881768,0.073093265,0.13898408,0.010344831,0.009195578,0.050241906,-0.034421224,0.055278134,-0.0021153688,0.038475033,0.050387356,-0.026782064,0.027627971,0.04993626,0.05608796,0.09170231,3.069076e-05,0.061267693,0.05595404,0.011009148,-0.03417669,-0.012103773,0.05616492,0.024382742,-0.059567396,0.10713318,0.007694804,-0.044181492,-0.027981391,0.0031868406,0.031180283,-0.04184134,0.03315646,0.0045783166,-0.017677404,0.095948465,-0.061068367,0.06030208,0.047777716,0.062351216,0.083299026,-0.0217854,0.0028662079,0.076042525,0.039819453,0.035325214,-0.024755213,0.09796009,-0.010569387,0.034202408,0.06442578,0.007351137,-0.0013577873,-0.012885126,0.03285616,0.039872658,-0.07926866,-0.030423721,0.012738572,0.11550914,-0.032060247,0.029155776,0.033369202,0.06810241,-0.058283377,0.05391323,-0.033258475,-0.003521063,-0.036371868,0.0049263267,0.05973534,-0.0025885818,-0.047698997,0.0709293,0.05165445,0.016801896,-0.025070617,0.007201384,-0.007267283,-0.04136862,-0.028243527,-0.047046278,0.03226817,-0.001442067,0.026759066,0.006813937,0.025812482,-0.00630102,0.04481598,-0.039666526,-0.008860608,0.05802246,0.054339677,0.015230143,0.005297811,0.007426187,0.012959733,0.011725359,-0.040344685,-0.036496263,0.0473868,0.019961618,-0.009090233,0.03456932,0.046230394,0.02606491,0.03459491,0.026144598,0.019054033,-0.00026072294,-0.056671377,0.028049106,0.024676522,-0.07686536,-0.036427803,-0.035016768,-0.050472658,-0.020927208,0.004539203,-0.009173053,0.003759955,-0.014599129,-0.034164764,-0.003940833,-0.034383718,0.004857039,0.06514261,0.071379155,-0.029398201,0.012689178,-0.042060994,-0.07080368,0.03762213,-0.017949138,-0.0020208135,0.09892255,-0.030767022,0.046183713,0.042476103,-0.04527826,0.018003939,0.07512017,0.0063163536,-0.053428285,0.005092879,-0.02702401,-0.05496,-0.020992352,0.010920135,0.042740613,0.053216014,-0.017954929,0.057250656,-0.03536757,0.015671946,-0.045573387,-0.052283965,-0.028832944,0.030179523,-0.010907303,-0.00020271205,0.04986239,-0.025139041,0.023796462,0.053455558,-0.03774544,-0.041945618,0.042315222,0.085294634,-0.018657126,-0.07868329,0.039880045,0.007096695,0.013479597,0.020138344,-0.018672543,-0.06137513,0.035975926,-0.0077237226,0.032852646,-0.0056100464,-0.023094252,-0.009947606,0.047230754,0.03372785,-0.030501237,0.054674752,-0.06528926,-0.034310095,-0.02128751,-0.005271913,-0.007824217,0.041592702,-0.035074625,-0.0035066768,0.024897454,0.05819774,0.039339244,-0.0039307917,-0.011356837,0.047589224
repression,0.037924405,0.0636498,0.015118811,-0.014450329,-0.016708264,0.037053842,0.07743009,-0.0006970455,0.029952703,-0.0133262705,0.028127681,0.061262585,0.034144614,-0.0404664,-0.030870128,0.022486603,0.044814903,0.021130752,0.005039016,0.016645283,-0.018077388,-0.0073036477,0.039042454,0.07364271,0.011861314,0.014721958,0.019713929,0.048310414,-0.046770122,-0.02303625,0.020241005,0.06259719,0.023640418,-0.039139267,-0.021270042,0.0014411036,0.042531602,-0.0021981134,-0.028587997,0.0687798,0.042827744,-0.02627268,-0.027103152,-0.017423797,-0.03947017,-0.03169086,-0.03704999,-0.013764301,-0.012648929,0.016665095,-0.035751965,-0.034899093,0.047645736,0.05178582,-0.058735322,-0.043209825,0.015334773,-0.05879645,-0.0506342,-0.016975958,-0.008022295,0.063060075,0.08131663,-0.0109097855,0.051954873,-0.03396431,-0.03692896,0.023100246,0.06983251,-0.048256446,0.054399177,-0.059764642,-0.027948031,-0.049128298,-0.029695267,-0.0005160752,0.026260922,0.025231466,0.033983383,-0.012429804,0.0012898634,0.021544946,0.043410715,0.025420561,0.024476547,-0.04949139,-0.04311533,-0.023296019,-0.03425249,0.011461112,-0.0063232607,-0.061749905,0.044107176,0.00022203098,-0.038005132,-0.03833675,-0.021836229,-0.008487993,0.05985774,-0.012963726,0.009106272,0.05905197,0.011397289,0.0031570639,0.040630743,0.0037340575,-0.040954083,0.052303113,0.06192999,0.04370174,-0.045958534,0.008730257,0.036916524,0.043119844,-0.03290598,-0.027460655,-0.05575784,-0.034938686,0.06271612,-0.014997493,-0.02838623,0.058092304,-0.035517648,-0.03419533,-0.030119183,0.040317,-0.004784652,0.003630536,-0.05557364,0.02096394,-0.016036553,-0.025221556,-0.061223596,-0.003330089,0.0057554254,-0.0051963297,0.043725356,-0.022401229,-0.015250494,-0.02646614,-0.014411408,0.006849215,-0.06915359,0.017301979,0.017006531,0.02629802,0.009159023,-0.01462955,-0.020058306,0.03372021,-0.019259889,0.03815031,-0.07110998,-0.045206524,-0.048515704,-0.011058303,-0.024081245,-0.038120374,0.0059827673,0.056640245,0.078047104,0.061656654,-0.048731744,-0.047248617,0.022303931,-0.02634881,-0.034324873,-0.013733539,-0.039006665,-0.031985037,-0.041804772,-0.016926829,-0.048686367,0.0028686365,-0.063264325,0.019398343,0.026617933,0.03565214,-0.01371928,0.028388495,-0.042242642,0.039928414,0.013468578,-0.073326744,0.018596465,0.08490391,-0.0060386704,-0.010724637,0.0023375526,-0.02291627,-0.02722863,-0.060976285,0.011146183,0.042912953,-0.040759865,-0.027177475,0.06640451,-0.031263407,0.032802265,-0.0437914,-0.071017504,-0.039396603,0.023049371,-0.030750334,-0.034435604,0.03396302,-0.0019839301,0.004796109,-0.002524588,-0.0031514484,-0.0020293288,-0.020303417,-0.0051604463,0.053819574,0.037785403,0.010535376,-0.038930263,0.047722243,-0.038120527,-0.044566266,-0.09087007,0.05607865,0.037849877,-0.055653356,-0.029054254,0.010459617,0.016899833,0.019460171,0.01759653,0.052779917,0.04549848,0.03920228,0.039209854,0.004515854,0.018028133,-0.03411049,0.027945947,-0.0002499687,0.047291666,-0.06340243,-0.039975397,0.017732188,-0.029090192,-0.0013326196,-0.02542309,-0.01247683,0.01882987,0.045777008,-0.057522174,-0.013306801,-0.003286506,0.0074295467,-0.017540272,0.034051217,0.070378184,-0.054181874
