,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138,139,140,141,142,143,144,145,146,147,148,149,150,151,152,153,154,155,156,157,158,159,160,161,162,163,164,165,166,167,168,169,170,171,172,173,174,175,176,177,178,179,180,181,182,183,184,185,186,187,188,189,190,191,192,193,194,195,196,197,198,199,200,201,202,203,204,205,206,207,208,209,210,211,212,213,214,215,216,217,218,219,220,221,222,223,224,225,226,227,228,229,230,231,232,233,234,235,236,237,238,239,240,241,242,243,244,245,246,247,248,249,250,251,252,253,254,255
Unknown,0.04221092,0.046085097,0.052684143,-0.031145195,0.03804736,-0.022072598,-0.005625479,-0.0520038,0.038834862,0.0284985,0.019477025,-0.034647387,-0.023202118,-0.037984937,0.013052635,-0.043650016,0.043889657,0.017185777,-0.041984126,-0.048932493,0.01936622,0.05022829,0.03837902,0.044328988,-0.010563005,0.010501586,0.011694491,-0.009635482,-0.039270982,0.0031204298,0.04472114,0.009777524,-0.01252358,-0.029847823,0.036996946,0.03461899,0.0070487335,-0.009428959,0.015576497,0.03345102,0.027123481,-0.05427611,0.04037457,0.05306635,0.0144403875,-0.051742274,0.03914456,0.037906602,0.038130365,0.022314109,0.00049925596,0.046601318,0.043986693,0.0025381744,-0.017235726,0.02191431,-0.02467819,-0.038935322,0.041141346,-0.04472728,0.021341518,0.008592099,0.043405287,-0.00920891,0.026758187,0.0056063086,0.0024195574,0.018773235,0.013665609,-0.0075670183,-0.02809636,-0.03192605,0.036790796,0.03589417,0.040256843,0.0022290833,0.041593105,-0.00046105683,0.008076012,0.016909622,-0.018763535,0.019476973,0.02264084,0.046573192,-0.009320218,0.0037950352,0.027243495,-0.040607188,-0.010046352,0.028104804,0.014131106,0.052879192,-0.01716166,0.049547195,0.05403798,0.046633318,-0.053295646,0.053731546,-0.0430357,0.011990808,-0.029646639,-0.012146596,-0.026486063,-0.028375898,-0.0040976256,-0.023371652,-0.040412046,-0.009465747,0.043273903,0.049543142,0.04799153,-0.019559488,0.01785501,0.0043592528,-0.03211213,-0.028673645,0.044991046,-0.014263216,-0.019895438,0.0074761733,-0.036064763,-0.05257663,0.025712632,-0.05402803,-0.026407123,0.044369765,0.027867302,0.05097337,0.00033706427,-0.03611212,-0.011797745,0.026390985,-0.04480767,0.025948584,0.023587726,0.02128695,0.024165682,-0.047573775,-0.041022502,0.035816245,-0.0062901527,-0.054447416,0.048716098,-0.0007473938,0.034287676,-0.030475328,-0.045189906,-0.025534805,0.045602642,0.032394864,-0.0053895414,0.039207205,0.007480178,-0.019476257,-0.022592567,-0.020836182,0.04922706,0.020926535,-0.044538163,0.046127275,-0.028593954,-0.04398465,0.04395803,-0.017344996,0.04392065,0.031012729,0.017275795,0.00992538,0.0030563474,-0.04485506,-0.05313861,0.014066264,-0.015870064,0.012402073,-0.051896416,0.035316087,0.051481962,0.029033676,-0.053039677,0.05334825,-0.024390174,-0.040531036,-0.04750204,-0.03765906,-0.011089951,-0.008759588,-0.009161182,-0.043956332,0.009020038,-0.046474345,-0.04814766,-0.03603831,0.0071782395,0.033249304,-0.00682573,0.053983033,0.0053291544,0.036810674,0.004807804,-0.012753636,0.042559743,-0.016772054,0.032856688,-0.0061723553,0.01769679,0.036719203,-0.009032942,0.015554711,0.010223277,0.05272241,0.021650687,0.03736908,-0.02970891,0.008415505,0.005438693,0.036954902,0.022393204,0.042956643,0.03702432,-0.05087263,0.0073188916,0.0028040446,0.026461996,0.00039489195,-0.052854344,-0.028281968,-0.004725557,-0.04940557,-0.02338045,0.00431294,0.0045712367,0.017235145,-0.0010215491,0.045319013,-0.0026680306,0.016577452,-0.043553825,0.03159967,0.03524266,-0.008073613,-0.023736078,-0.0089262575,-0.031216906,0.036575675,0.001973085,0.05392088,0.048060082,0.045697697,-0.019633606,0.03340344,-0.022806853,0.011118196,0.020943776,0.038604476,-0.03403993,-0.01855719
activation,-0.03466533,0.009398162,0.052903205,-0.008013584,0.051204324,-0.008286335,-0.015653566,0.027740479,0.051049374,-0.02290012,0.014941633,-0.016969126,-0.03601585,0.0482715,0.0179108,0.04387196,-0.027476704,-0.027239077,-0.013223462,-0.0062149987,-0.007546596,-0.002397634,-0.010962643,0.019599698,-0.008257121,0.009959705,-0.03305968,0.0049327165,-0.03249616,0.0030157417,-0.020708755,-0.015978824,-0.00808306,-0.054256804,0.0030005649,-0.04214762,0.02407179,-0.0034391508,-0.0022099912,-0.03183025,0.053988487,-0.05017886,-0.034942903,0.019296035,-0.028801965,-0.03835542,-0.04166914,0.019393876,0.04177563,-0.026846226,0.04103025,0.006940063,-0.039928146,-0.047728263,-0.04400889,0.05031298,-0.031911336,-0.045214687,-0.0057619736,-0.015621744,0.024520352,-0.052571062,0.041383035,0.018901706,0.053326935,0.017570995,0.034700662,-0.021858864,-0.04983651,-0.0118208565,0.031591818,-0.01249592,-0.006981544,0.020321675,-0.017524503,0.05000653,0.033974655,-0.0373869,-0.050322354,0.043656208,-0.031668887,-0.023400322,0.014486387,-0.053794857,0.0069639683,0.003453344,0.023262769,-0.03410521,-0.050530437,0.023685344,-0.017938852,0.037796386,0.031646788,-0.029021502,-0.028627327,-0.017169308,-0.018110864,-0.0054330453,-0.042744912,-0.0019914955,0.05402407,0.04364831,-0.011425771,-0.029534416,0.038127832,-0.021694683,0.008289866,-0.029733703,0.02532611,-0.007909574,-0.046555594,-0.011773407,-0.023093283,-0.010478988,0.029014997,0.0019802712,0.010882109,-0.043475106,-0.05388648,0.004612159,0.00040708855,0.04031814,0.023091324,0.007414937,0.02197399,0.007472653,0.012867093,-0.018016942,0.045436643,-0.05033128,0.036606662,0.018763646,-0.03299275,0.036345966,-0.050907686,0.036817655,-0.02405322,0.019251026,0.02341897,-0.04645386,0.045079403,0.021378547,0.033841692,-0.050179582,0.043316938,-0.018569127,-0.04321532,-0.008646928,0.030744173,-0.013691243,-0.031276662,-0.03851322,-0.008537125,-0.0024359338,0.025164783,0.030345969,-0.018311024,-0.0022144355,-0.023648277,-0.046004906,0.0112278685,0.016757019,0.024379343,-0.015320271,0.041965812,0.0521127,0.0015504546,-0.02538101,-0.00065433234,0.015607163,0.004270792,0.043773636,-0.047878597,0.024917558,0.019225866,0.036068164,0.025717907,-0.03853026,0.012807861,-0.016868223,0.05364482,-0.036379572,-0.049070932,-0.05186661,-0.006789025,0.050077096,-0.041694533,0.052465893,0.025079675,-0.038198538,0.05386872,0.012638636,-0.051095042,-0.0458607,0.0031029321,-0.026827458,-0.0506836,0.04000268,-0.050746366,0.02662988,-0.024215505,-0.022830877,0.019493654,-0.029320486,-0.022345912,-0.022222154,0.022823222,-0.047750097,0.011485815,-0.041791216,-0.038651872,-0.03784456,0.004381586,-0.018040411,0.04348769,0.02133824,-0.005403176,-0.034601413,0.050313875,-0.03895946,-0.032196034,0.037883416,0.042074986,-0.051611558,-0.018974267,-0.027065156,0.040959172,-0.027037535,-0.021009468,-0.022061594,0.038296424,0.0223255,-0.007603921,-0.054199353,-0.041865274,-0.018178422,0.04382459,0.030203722,-0.03718165,0.051901035,0.005000472,0.043381095,0.03432934,0.0022295415,0.030232772,-0.034260407,-0.026643824,0.016403444,-0.02503496,-0.04421838,0.028624833,-0.040021516,0.034485742,-0.00920001,0.046175085,0.016748749
effect,-0.043786753,0.050085507,0.035365224,-0.047675002,0.01522015,0.03014449,0.03174053,-0.03976516,0.023398675,0.05224657,-0.050896935,0.019424886,-0.0026132837,-0.029094562,0.014722854,-0.012881499,-0.0055574253,-0.02855684,0.041966632,0.008297965,-0.005922258,-0.04905033,-0.013263058,0.017147802,0.024347477,0.015148714,0.04973434,-0.050273374,-0.007293284,-0.027604481,-0.020704329,0.042853586,0.008524135,0.03198863,-0.0050076433,-0.04082147,0.05275491,-0.005356353,-0.04355359,-0.020754822,-0.027025253,-0.006219417,0.0057844594,0.011968456,0.016909085,-0.05204786,0.03264381,0.042276077,0.04767312,0.04758034,0.003986284,0.00813999,-0.025152406,-0.022873748,-0.046604697,0.032042086,0.05244126,0.041482694,0.0019521639,-0.01192189,-0.009798355,0.029182754,-0.012546875,0.0050096437,0.025877744,-0.016412433,0.016115502,-0.04093072,-0.030047638,-0.049799718,0.013703927,0.01620023,0.030747116,0.009536408,-0.03570815,0.044193126,0.030163676,-0.03687965,0.050728142,1.8227845e-05,0.02472978,-0.009004138,-0.014142279,0.045477435,0.013412729,-0.00804925,0.02167403,0.032276914,0.02835688,0.027603112,0.051399738,0.0055191964,0.015518427,0.053677365,-0.019027986,0.05148293,-0.011244789,0.01223623,0.024843,0.025733426,-0.041525953,0.052204363,-0.053054444,-0.00881543,0.05088097,-0.050246224,0.035434283,-0.051772207,0.04054109,0.032540746,-0.01471572,-0.053057723,0.029491574,0.007954307,0.039144464,-0.017834723,0.037453867,-0.026760373,0.04061196,-0.011894785,0.024274483,0.03724482,-0.038744595,-0.031414557,-0.04781775,0.04031694,0.027650625,0.005602032,-0.0446489,-0.04493572,-0.03271777,0.018212952,-0.030125557,-0.011850305,0.041219212,0.013690069,0.027826011,0.040348783,0.013975978,0.02187398,-0.013188902,0.008109309,0.04908663,0.028621674,0.045310177,-0.025308438,-0.03850791,-0.0036715344,0.02814427,-0.0128893815,0.036397137,0.036598645,-0.0516897,-0.020797756,0.014701724,0.041505195,-0.00820851,-0.010813199,-0.048383005,-0.048180915,-0.048403475,-0.01705059,-0.024011035,0.043832563,0.02336666,-0.02114316,0.025650173,0.028967746,0.027626961,0.045421332,0.05147499,0.012729563,0.007992372,-0.032992177,0.026793465,-0.046798505,0.03954266,-0.00043686107,-0.020580444,-0.01309929,-0.03711222,-0.019356407,-0.040616933,0.014390342,0.046697855,0.039308794,-0.042475164,0.006396167,0.01006756,-0.03508632,-0.030539986,-0.022765756,-0.04981285,-0.029931204,0.015667543,0.016074166,0.00925941,-0.03093092,0.0073347315,-0.03250394,0.036377728,0.031376228,-0.036900226,0.048391342,0.035138465,0.012810037,0.032776743,0.011588804,-0.007801324,0.037689805,-0.028293233,0.02938246,0.033665895,0.01483389,0.05282992,-0.035361838,0.017813325,0.04384,-0.016471695,0.014334753,0.022881664,0.030415863,-0.0468843,-0.030716136,0.033864282,-0.031313002,0.043877758,0.017131612,0.00276779,-0.022136062,-0.033575177,-0.026713371,-0.029838,-0.009838995,0.0019542202,0.04994279,0.017964043,-0.02253377,-0.0326516,-0.0028661117,0.038888596,-0.039528124,0.002098661,0.031082533,-0.03399995,-0.037109695,-0.017658662,-0.027438428,0.038653836,0.01887928,-0.042274565,0.032593764,0.031156376,0.015671067,-0.0063756965,0.008179016
inhibition,-0.036798447,0.03872051,0.052764818,0.032752514,-0.044508033,0.02761627,-0.01586815,-0.03843977,-0.023358945,-0.01952821,-0.025624948,0.050901033,-0.030312575,0.014225937,-0.031923488,0.040532805,0.046310015,0.021531463,-0.03278187,-0.00065657496,-0.043585967,-0.026159462,-0.052348375,0.05444754,-0.044286355,-0.026084863,0.012360141,-0.02855922,-0.033259064,0.017036319,-0.02042758,0.051149182,-0.030290794,0.0045201406,-0.0037165359,0.032805294,-0.016300611,0.040160894,0.011560634,0.031784356,0.038780876,0.009462491,0.05196707,0.0330749,0.03574805,-0.008845791,-0.024926018,-0.015338138,-0.006684143,-0.031210575,-0.05407562,0.017172605,-0.007937934,0.05124046,-0.049281098,-0.041154787,0.03936079,-0.00080729276,-0.008908473,-0.0068759546,0.017891474,-0.004271835,0.0062814727,-0.04779579,0.01057218,0.005887352,0.046444476,0.009815954,-0.022001106,-0.0051066056,-0.027607787,-0.05291953,-0.03237865,-0.033753615,-0.050746147,0.0047063455,0.033985652,-0.045577765,-0.024713248,-0.04431113,0.025388815,0.014857411,-0.0030562617,0.0010357983,0.018020973,0.023747168,0.036932506,-0.0012530684,0.048890002,0.038019493,-0.048708625,0.040149607,0.0066181086,0.03850653,-0.04678922,0.010106139,0.051378116,-0.053454638,0.04368353,-0.053632397,0.047839984,-0.0034025162,0.048928328,0.025972337,-0.038739324,-0.026931863,-0.023323916,0.006282568,0.013268776,-0.0028583482,-0.03595028,-0.02322502,0.047349587,0.0318157,-0.012498278,-0.016191848,0.018167801,0.043813646,0.034836322,-0.010462549,0.0048954785,-0.017110094,0.024640203,0.028106734,0.048092216,0.025928006,-0.02486001,-0.021608323,0.029298462,-0.016603567,0.031603172,0.020045511,-0.017459475,-0.028359802,-0.030990042,0.024198726,-0.050203606,-0.037696972,0.01083383,0.007109992,-0.021996804,0.026326843,0.05236107,-0.031895444,0.009599343,0.016247466,-0.015270509,0.03561648,0.025246143,-0.019943941,-0.008025296,0.016593538,-0.039539054,-0.026492171,0.029625215,0.04781563,-0.02304364,0.042568125,0.04002148,-0.043890424,-0.032419786,-0.038096003,0.0011751354,0.0505805,-0.029570416,0.0093939155,-0.022358794,-0.022126935,-0.022396848,-0.03305097,0.0005972944,-0.039924756,0.03865598,-0.042499892,0.047059953,-0.0010286719,-0.046980947,-0.030196037,0.039861962,-0.025900602,-0.04453824,-0.023569405,-0.04038684,0.015979916,0.015707776,-0.032809697,-0.051815864,0.031357437,0.018312134,0.022304602,0.0071235746,0.021380022,0.025517516,0.031481586,0.014444493,-0.0019993335,0.03822489,-0.0045912974,-0.053375963,0.006354466,0.0537123,0.012391716,-0.045222685,-0.018171832,0.05254504,-0.033870883,0.017119914,-0.04177918,-0.018848121,-0.04447289,0.023843654,0.051933162,-0.027288975,-0.00037089363,0.046481192,0.016680248,0.028314173,-0.045641325,0.03167031,-0.044260338,0.052539513,0.039014474,-0.020627793,-0.01793705,0.04504826,0.03890098,0.03738726,0.00071328506,0.007920459,-0.051748402,-0.035913773,-0.0072826,0.0028975308,0.016858317,0.0072768107,-0.01287438,0.0349468,0.05130788,-0.029767063,0.03669905,0.050210543,0.021455422,0.048852056,-0.03319088,-0.022992946,-0.025966916,-0.014576662,0.014032349,0.0025472566,-0.027849162,0.034454532,0.053687014,0.020555079,-0.01652062,-0.004511457,-0.036187164
repression,0.048149675,-0.04194946,0.012092888,0.03337796,-0.021054745,-0.007719785,-0.00493668,0.009169564,0.026725583,0.005339697,-0.027324753,0.03448925,0.052455336,0.041248605,-0.05423078,-0.033899948,-0.01913489,0.034760654,-0.0018235855,-5.4180622e-05,-0.020317867,0.0036337972,-0.04416367,-0.025424682,-0.05398894,0.0042860284,0.03218337,0.0057499334,0.0035335608,-0.013945147,-0.042923167,-0.054361396,-0.050088957,0.05186104,-0.032755587,-0.00836733,-0.011210531,0.049126446,0.009995647,0.032799043,-0.015519138,-0.017820157,-0.038545333,0.039674424,-0.010774992,0.03426815,0.054624543,0.016776562,0.04332169,0.01924853,0.053459093,-0.0031639114,-0.017019168,-0.04013057,-0.011953007,0.043041103,0.027522542,-0.011298239,-0.051201176,-0.016314976,-0.01769543,0.051838346,0.039999634,-0.034283195,-0.0055655353,-0.027414374,-0.023676831,0.0057165883,-0.0061495975,-0.009822115,-0.010853566,0.0018389188,0.047345072,0.040787056,0.043368116,0.00061027333,0.030769855,0.0119069815,0.022535361,-0.0452801,-0.031408865,8.710474e-05,-0.031507522,-0.011167809,-0.02173949,0.050901026,-0.014170483,-0.052601475,-0.039648935,-0.014258705,0.040735908,0.027399525,-0.04561721,0.027942494,0.019458368,-0.04104539,-0.025163554,0.03887888,0.026315995,0.013708569,0.04308617,-0.034452453,-0.010985862,0.034583546,0.05231879,-0.0029982515,0.004944563,-0.03994464,-0.031854432,0.045603395,-0.040216364,-0.045152396,0.03962753,-0.014842644,0.034854606,0.04219801,-0.030198194,-0.052197628,0.007854797,0.009778082,0.024888016,0.0047128648,-0.029758502,-0.015918706,-0.03212955,-0.032719053,-0.00076482445,0.050323777,0.036081262,-0.033126242,-0.043355837,-0.002311591,0.015942425,0.006038163,0.025447577,-0.05268459,-0.03730421,0.035486117,0.054254286,-0.010189801,-0.042165734,-0.0010746159,-0.023488253,-0.039416738,0.05321981,0.041846678,-0.038799375,0.023179278,-0.045008853,-0.053319097,0.029774338,0.03355463,-0.0011173636,0.018636815,0.041231245,0.044996627,-0.0077689886,-0.037979,-0.00057334825,0.026556976,-0.036423817,0.04325422,-0.05040813,0.054028094,-0.035234816,0.050345436,-0.040426917,-0.048493337,-0.045732237,-0.047204453,0.0019672774,-0.013857998,0.04384932,0.04253667,0.007785782,0.02504193,-0.013468023,-0.0166572,-0.028932564,-0.003999181,0.04378908,-0.00026411563,0.0051591843,-0.04692036,0.052330524,0.031934947,-0.044028323,0.026206404,0.046886705,-0.05415339,-0.012217976,0.024949543,0.016263187,0.014970034,0.043391317,-0.010915585,-0.039146293,-0.04536164,-0.022886053,-0.04495903,0.044101134,-0.046299633,-0.049458344,0.016156927,0.0357666,0.00959374,-0.046911355,0.005203489,0.029569283,0.038027562,0.020485431,0.009188078,0.053637944,0.029093198,-0.028096378,0.031622373,-0.009183846,-0.038232848,0.047447287,-0.0100718625,0.02167739,0.03282211,0.018775247,0.019300945,-0.050475832,-0.05205949,0.046125695,-0.036622792,0.019563384,0.011601821,0.0005318001,0.03667161,-0.0026386566,-0.012632497,-0.033233806,0.033315003,-0.052634254,-0.052080873,0.036756054,0.018267095,-0.054346293,0.050700277,-0.0050119385,-0.011294499,0.0058363862,0.013255104,-0.024559349,-0.015460648,0.01996348,-0.052135367,0.040285386,0.023235902,0.028510056,-0.05008779,0.018324926,0.009496883
