,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138,139,140,141,142,143,144,145,146,147,148,149,150,151,152,153,154,155,156,157,158,159,160,161,162,163,164,165,166,167,168,169,170,171,172,173,174,175,176,177,178,179,180,181,182,183,184,185,186,187,188,189,190,191,192,193,194,195,196,197,198,199,200,201,202,203,204,205,206,207,208,209,210,211,212,213,214,215,216,217,218,219,220,221,222,223,224,225,226,227,228,229,230,231,232,233,234,235,236,237,238,239,240,241,242,243,244,245,246,247,248,249,250,251,252,253,254,255
Unknown,0.0436709,-0.0069643557,-0.0085889585,0.05312521,0.009219304,-0.008778807,0.011271521,0.025654487,0.009443894,-0.013045225,-0.018170208,0.005986564,0.0051469207,-0.008177411,0.020722784,-0.012222547,0.034005597,-0.011170618,0.03164223,0.00048722327,0.0502531,0.05078531,0.024648145,-0.046269722,0.03191477,0.040873274,-0.0099712685,-0.0051491,0.005015623,0.015624389,0.0046193376,0.016559072,-0.016540159,-0.03383415,0.034223318,-0.011295788,-0.012477417,-0.013309188,0.020873569,0.044565447,-0.017036647,-0.0058054104,0.013132744,0.03804245,-0.020419113,-0.028914187,0.031349137,-0.0026350468,0.05347967,-0.02740726,0.05357144,0.026059188,-0.02638042,-0.03591057,0.038709134,0.0010444559,0.031468637,0.0079744905,0.04983647,0.015801191,-0.017867394,0.0129882395,-0.03810885,-0.027270064,0.02370248,0.054217413,0.008678094,-0.013993327,0.04771731,0.03316845,-0.002193842,0.006615605,0.041075476,0.009018913,-0.01883224,0.01916948,0.039207682,0.023645587,0.021810353,0.016662925,0.018195517,-0.0063502192,-0.0027244054,0.030760884,-0.05270657,0.012840137,-0.031147946,0.05085676,-0.047328874,-0.05050273,-0.04987287,-0.044468127,-0.04133237,-0.0004675947,-0.040859763,0.024032399,-0.0387114,0.0070877224,0.033973813,-0.018627621,-0.033377618,-0.0192626,-0.034890488,0.01743476,0.038654864,0.042652316,-0.014026143,-0.049919046,-0.01754123,0.008398548,0.039333314,-0.0062317513,-0.0124268085,-0.0040330887,-0.019192316,0.047821395,0.0044754446,-0.0028337203,-0.025581582,-0.005871225,-0.018025357,0.01725287,-0.03574961,0.026457727,-0.017240398,0.0463742,-0.02731575,-0.02167521,-0.018760927,-0.04274434,0.02707488,0.023707762,0.038236357,-0.007875465,-0.03403773,0.005100727,0.012293518,-0.016448643,-0.051241264,-0.009895999,0.044080757,-0.04144082,-0.037365668,0.021174602,0.03431174,-0.045862857,0.027239718,0.004150387,0.011785902,0.025988199,0.016818546,0.024027511,-0.01614562,0.023384541,0.00039983913,0.051680297,0.043893583,-0.040559087,0.048611686,0.0040542744,-0.014028132,0.03430949,0.04627429,0.011557266,0.04102911,0.017036267,0.008806206,-0.024718327,0.054455914,-0.04469956,0.019322738,-0.01168865,0.036436982,-0.019589104,-0.010811709,0.039618403,-0.04421495,0.04521531,0.045462646,-0.038544662,0.036389597,-0.053790256,-0.00089963153,0.037641667,0.05293101,-0.049367186,0.013138831,0.054154508,-0.036767483,-0.0010620728,-0.0006430447,-0.030100007,-0.010219961,0.0147420615,0.042156793,0.035162993,-0.024324257,0.032003082,-0.03092298,0.0050004087,-0.010229558,0.021789849,-0.031776182,-0.035120428,0.03706993,0.05409047,0.026834957,0.017016567,0.038178414,-0.016460527,-0.021093432,-0.034486108,0.05409991,-0.013408314,0.04556559,0.04395596,0.009233959,-0.02596809,0.009528004,0.033610642,0.0144484565,0.0041679814,-0.027054582,-0.047769498,0.0071622506,-0.040784426,0.04100865,-0.021653708,-0.025990542,-0.008599285,-0.022954106,-0.0032470226,-0.035307337,0.02854129,-0.010888994,0.02380167,-0.045448355,0.041017555,0.021185823,-0.009858698,0.0042179152,0.007137403,-0.026984442,-0.00023660436,-0.045410164,0.00738512,-0.04583513,-0.03154414,0.04249111,-0.022274487,-0.052967113,0.049393684,0.0059991777,-0.053716123,-0.0418011,0.0034543462
activation,0.052313022,-0.027498074,0.0032945722,-0.030194791,-0.042947758,-0.011015832,-0.007861879,-0.041375183,-0.053206578,0.024551205,-0.013357889,0.021781676,-0.023212045,-0.04586232,-0.016321737,-0.04137662,-0.008778311,-0.018464938,0.021924779,0.036898494,0.052526608,-0.035858832,0.006194357,0.043996118,-0.031590115,0.0388934,-0.04209994,0.0457332,0.026733495,-0.019039016,-0.044606205,-0.034129176,-0.03517089,0.05302427,0.023922719,-0.013111599,0.037075102,-0.049694505,-0.009495489,0.005628146,0.049366146,-0.006880313,0.0139410645,-0.04161797,-0.038136475,-0.032148167,0.04316484,-0.044588536,-0.034971315,0.013376795,0.04055454,0.037693232,0.053459443,-0.013881996,0.027450912,0.05252499,-0.034461424,0.050006904,-0.041202754,0.04248155,-0.026375458,0.01531297,0.020965047,0.03210406,0.043452375,-0.011454519,0.03802804,0.023107395,-0.022063483,-0.04245271,0.017942347,-0.009436931,-0.025220284,-0.026341805,0.045066707,-0.025699554,0.011311106,-0.045367334,0.027242273,-0.048315167,-0.020786956,-0.01150443,-0.0012040362,0.03875938,0.010139152,0.018228963,0.024828196,-0.045959022,-0.035113283,-0.026518222,0.05278781,0.029694326,-0.02973451,0.015563227,-0.019365735,0.021771923,0.048702925,-0.005048886,-0.018402241,0.01389499,0.016682848,-0.03188577,0.027513199,-0.011550911,0.012722552,0.008242264,-0.048242595,-0.0035610124,0.018063903,0.0012481324,0.010914914,-0.028221881,0.025268301,-0.0040338933,-0.035695996,-0.039005622,-0.015681572,-0.040921345,0.020091772,0.0039190836,0.046686783,-0.014527176,0.007925719,-0.027019516,0.04159891,-0.012272097,0.050743952,0.021172673,0.026201263,0.03649661,-0.035077553,-0.0013986602,0.026926301,0.018752627,-0.040693972,-0.008704912,0.004401505,-0.01156006,-0.009684391,0.040404595,0.022360265,0.039533794,0.010086514,-0.00065324455,-0.031849775,-0.023029089,0.043350026,0.040210217,0.033215664,0.039944835,-0.050972957,0.009008899,0.01768849,0.009577841,-0.052265406,-0.012994785,-0.016298465,0.017291926,-0.027682718,-0.013001628,-0.01298717,-0.051115382,0.038986497,0.004569713,0.048264645,-0.018610775,-0.010520682,-0.04642553,-0.014792334,-0.03212598,-0.040152363,-0.010191616,-0.020934746,0.0545175,0.019546084,-0.033002257,-0.054555465,0.04641501,0.027978227,-0.03760055,0.025117517,-0.024143934,0.03731899,0.03775893,0.01443132,0.03907539,0.010788858,0.032130517,0.014024861,0.0069065616,-0.012685344,0.039967343,0.013071567,-0.020533089,-0.029833071,-0.023763705,-0.012412295,-0.048419528,-0.032074835,-0.008862514,0.023884706,-0.018196538,-0.04988277,0.028400622,-0.04695598,0.024761766,-0.010520816,-0.034162242,-0.021119684,0.031990334,0.040934898,-0.0073352456,0.017982386,-0.02237704,-0.012467612,-0.007891711,-0.01935983,0.034120075,0.0018627718,-0.018843219,-0.026493866,0.027093396,0.0075934753,0.03421972,-0.0076862574,0.0020031482,0.030450277,0.05426587,0.030684613,-0.026268946,0.042144954,-0.037261184,-0.027462335,-0.011966117,0.04227291,0.01452411,-0.020663936,0.010388054,-0.015503824,-0.019936189,0.008416988,-0.029423276,0.016810454,-0.018830478,0.03680803,-0.0014334209,-0.034631263,-0.0025002733,0.041602284,-0.04167478,-0.020793214,-0.0077729896,-0.03155139,-0.028204331,0.03302677,0.041305825
effect,0.050027482,0.0073193386,-0.0030146427,0.047403097,0.048277505,0.01564823,-0.02923682,0.009755097,-0.039321687,-0.0522512,-0.032479856,-0.04359399,-0.050691437,-0.009423211,0.050904043,0.03188567,0.047427885,-0.02207147,-0.033368796,0.012120582,0.017573662,0.048655353,0.049924344,0.014414102,-0.046285655,-0.04578484,-0.034923214,0.051543497,0.044550657,0.037537128,0.015351914,-0.046307098,-0.019843362,0.029515058,0.04096853,0.0023180023,-0.013319306,-0.0057515763,0.018363707,0.03748621,0.045678236,0.022049978,0.045730725,-0.04468658,0.018644743,-0.027404627,0.034437776,0.003405042,0.039555043,0.038740024,-0.0015521571,-0.005882211,-0.0018784702,-0.0060490817,-0.035912696,-0.04822835,-0.031802095,-0.051070236,-0.017521244,0.013235316,0.017351255,-0.04644733,0.019899242,0.019682601,-0.011503451,0.033688217,-0.0021424107,-0.038671233,0.029306754,0.045452967,0.051186226,-0.04454217,0.03415975,-0.032916535,-0.017622042,0.046844453,0.04638177,0.0061698705,0.032578632,0.014296189,-0.05302208,-0.0062126704,0.053887703,-0.032470457,-0.04113444,0.054112718,0.029722944,-0.025022145,-0.0255198,0.03560123,0.0121250525,-0.0497067,-0.0066826493,-0.023234233,0.016740844,-0.050997782,0.010493614,-0.027964704,-0.006756436,0.028365687,-0.0069694854,-0.0446731,0.010082863,0.051729046,0.021429159,0.01789236,-0.002457358,0.040680267,-0.010567542,-0.04462853,0.023547597,0.031295076,-0.025710545,-0.008267209,0.023086153,0.05318743,-0.03363063,-0.04863716,0.04214205,-0.004780337,-0.030548677,0.01394397,0.015526414,0.054646015,0.049909033,0.0035620332,-0.05048953,-0.015554592,-0.04560581,-0.006336067,-0.035253845,0.023903422,-0.026897945,-0.022156741,-0.042760108,-0.018302478,-0.02225054,-0.011625886,0.04020118,0.005582638,-0.043023262,-0.03695993,0.00026270002,0.0053037293,0.0150193125,-0.025847685,-0.034018114,-0.041105296,-0.0014876612,-0.03173702,0.013564795,-0.008672614,0.0011438578,0.016291387,0.006156292,-0.020671688,-0.0516928,-0.04083072,0.05467941,-0.036193304,0.017393596,-0.047529474,-0.042684693,0.050683156,-0.034143277,0.006423548,-0.00458448,-0.043723688,-0.016264856,-0.0062034205,-0.021630976,0.045329772,-0.0089405775,0.046240278,0.023612052,-0.050713576,0.020012513,0.030064397,0.04860548,0.01550144,0.02763594,0.052083515,-0.031863995,-0.008256987,-0.013501819,-0.048825063,-0.04838414,-0.021701116,0.021428116,-0.035762616,-0.008348789,0.052693434,-0.037173845,-0.05057942,0.0010275915,0.0032970384,0.05441144,0.043236017,0.004552286,0.031686857,0.0029594377,0.009365752,-0.009655118,-0.02804547,0.04010997,0.045996003,-0.01914854,-0.009090636,-0.029039662,-0.01499439,-0.038163483,-0.014049016,-0.03419897,0.036912017,0.045882933,0.00044776127,0.04116281,0.0104572475,0.00852111,-0.015864346,0.03765048,-0.011700086,0.03823775,0.054642044,-0.010597732,-0.041993912,-0.024085522,0.03505233,0.013192706,-0.039179057,0.0065815486,0.048857145,-0.0051546805,-0.053139873,-0.038380735,0.053413093,-0.042071726,0.038948,-0.04310244,0.047365084,0.04942894,-0.02774514,-0.008034404,0.010025404,0.0005581714,0.04268615,0.025586583,-0.045752276,0.028977893,0.0028060526,0.031363316,0.0048552565,0.009573638,0.03659556,-0.050716452,0.01329378
inhibition,0.024242766,0.028524905,-0.009647578,-0.036150765,0.013171293,0.010289505,0.012531586,0.0016202182,-0.01766003,-0.0066616572,-0.02678282,0.03805437,-0.03523633,-0.048492555,-0.053466912,0.03225141,0.011820547,0.015875652,0.008411646,0.026327953,-0.0034611858,0.03232807,0.02145619,-0.0061588213,-0.049137916,0.019687906,-0.01667362,0.023052782,0.029755399,-0.027567394,0.042315967,0.006848499,0.027117059,-0.035017475,-0.038007934,-0.0049213767,-0.050186846,0.015540123,-0.00049159676,-0.0052055307,0.007445894,0.051781066,-0.011136752,-0.009198796,0.008609727,0.050101347,-0.03189095,-0.0018839017,0.024788208,0.03859728,0.0075020306,-0.03964027,-0.038995244,0.043103598,-0.05344115,-0.034510683,0.047632486,-0.03870567,-0.013564028,-0.030140668,0.03431002,0.030795678,-0.019773625,0.030288063,-0.027618276,0.0058978237,-0.03825766,0.016434878,0.008505061,0.013558067,-0.015575081,-0.029273333,-0.0041422583,0.029323332,0.046873614,-0.016509473,0.043782152,0.05016636,-0.026187252,-0.01408444,0.009267062,-0.0026016086,-0.035326876,-0.051192272,0.017778307,-0.048062284,-0.0060227774,0.04476282,0.040908888,-0.045566257,0.052845396,-0.03660347,-0.006278958,0.030640468,0.030180521,0.04869874,0.011635497,0.029745132,0.037990242,-0.013258278,0.024536848,0.01805155,0.032075353,0.0520233,-0.012337565,-0.032772034,-0.04903998,-0.008250982,0.036558367,0.043662123,-0.041958466,0.0495186,0.029797323,-0.013377927,0.0057727396,-0.041131884,-0.032677397,-0.012890536,-0.036659848,0.039563134,-0.010605626,0.0452874,-0.033341512,-0.01955958,0.026498653,0.048092812,-0.006463643,0.0321242,0.0074034072,-0.014471956,0.00046689063,-0.05190429,-0.0013922006,0.03527519,-0.004035551,-0.016948845,0.019210465,0.037898727,-0.03444137,-0.014421426,0.04552482,0.011020742,0.04776513,0.028572775,0.017480947,0.0137679055,-0.020268962,-0.015528273,-0.0425047,0.03413234,-0.00073468685,-0.04142373,-0.035058178,-0.038812656,0.007825352,0.0035002157,-0.019105233,-0.01604876,-0.006920617,0.009935282,-0.036131013,0.03744623,-0.011549465,-0.011574857,-0.02500565,0.001352217,-0.041092273,0.021821365,0.04922408,0.053982615,0.009173222,-0.047930088,0.0043514147,0.026023977,-0.0436787,0.023530804,-0.027334746,0.05094658,0.04562252,0.049275376,0.052865744,0.042418912,-0.032172676,-0.01713109,-0.035378464,0.0068545714,-0.0032952838,-0.0450556,0.024178408,0.042327493,-0.004579406,-0.025342977,-0.009896729,-0.0015022382,0.018194921,-0.024177894,0.027738377,-0.031325445,-0.0026519373,0.019667342,0.014402717,-0.011761352,-0.0034381673,0.022666171,-0.028476119,-0.049350664,0.02341061,0.050207764,-0.033062324,-0.02891495,-0.046647318,0.047699153,-0.052784286,0.017563663,-0.009075634,-0.0066711158,0.03417962,0.0008959472,0.04103239,0.044622883,0.038869485,-0.018332276,-0.0292583,0.021161482,0.02065786,0.024359845,-0.0069382824,-0.0017806105,0.013530165,-0.04593841,0.035213917,-0.032837328,-0.024225967,0.0055435784,-0.013053887,0.03112778,0.0061156526,-0.040995248,0.026087865,0.011763737,0.03386204,0.018913694,0.021340363,0.03662063,-0.038896266,0.051395208,0.008442327,-0.045772318,0.01335492,0.0032746345,0.028844528,0.01587519,-0.053774342,0.032629326,0.001126945,-0.0045277365
repression,-0.0049882233,0.04221332,0.016120061,-0.005629629,0.029295042,-0.00952702,0.04785295,-0.024925385,0.03499639,0.028061308,-0.024107948,0.015333571,-0.053710334,-0.05114845,-0.04470937,-0.05301357,-0.03141017,-0.03823764,-0.0015677139,-0.05442302,0.006177947,0.05019054,0.045902632,0.016746119,-0.04242915,0.012110002,-0.039074015,-0.036453005,-0.020572614,-0.04854475,-0.031389367,-0.011446182,-0.023613777,0.035267085,0.034985542,0.037382193,0.020677455,0.008445181,-0.014766522,0.04102741,0.02243156,0.052939855,0.03453332,-0.047102004,0.02565968,-0.031819493,-0.044756427,-0.037032846,0.033845246,0.034273617,0.024893463,0.023307092,0.03168206,0.040946707,0.047299385,-0.039085656,0.053666033,-0.013444856,-0.02492032,0.020266362,0.010590948,0.009311654,0.011024408,-0.047756452,-0.051869687,-0.01787144,0.039532475,-0.029549405,0.015797712,0.041265264,-0.049874365,-0.0014697388,-0.03683264,-0.022974715,-0.052026182,0.029573373,-0.016795903,0.035655357,0.004016202,-0.049135406,0.03675945,0.0067749433,0.022037745,0.023347996,-0.029716194,0.011843324,0.045779847,-0.037030645,-0.0077435933,0.036221273,0.050152577,0.015492544,-0.0019758493,0.010571994,0.0008834712,0.0304017,-0.010230839,0.019312412,-0.023951154,-0.03082399,0.020521581,-0.02081614,0.005300954,-0.0405152,-0.016609374,0.02979754,0.013334833,0.043621346,0.038972512,-0.050484743,-0.0024078153,-0.04758774,-0.031392828,0.038169734,-0.0027716942,-0.0041412152,-0.00027900562,-0.027335588,-0.014240459,-0.035055492,0.02924636,-0.00672324,0.030955397,-0.04923293,-0.02774638,0.027927637,0.0040790886,0.005561672,-0.028483082,0.039123587,0.0022918507,-0.02002699,0.030544445,0.018418118,-0.052612223,-0.025349032,-0.010997329,0.047701493,0.013689183,-0.016963214,-0.026765648,0.049937725,-0.03502553,0.020627052,-0.0063469484,-0.051813792,-0.030946638,-0.005130004,0.028977908,-0.02409856,-0.046123028,0.0049866326,0.0079524,-0.052731782,-0.03873001,0.0016620308,-0.04462125,-0.03345172,0.037177585,0.053286836,0.0016939305,-0.050380036,-0.030781128,0.032649875,-0.007797092,-0.039532702,0.016114503,-0.035897344,0.02693469,-0.050404392,0.02098453,0.044307977,0.0077924877,-0.038939618,0.019184127,0.03918679,0.025438435,0.041141868,-0.03207445,-0.018819116,0.050927013,0.0005296767,0.04722882,0.03902731,-0.041853968,-0.023193661,-0.032492347,-0.046103794,-0.007566005,-0.008143663,-0.04423453,0.027258553,0.04550024,0.045692146,-0.017926335,-0.034177568,-0.03870435,0.02545496,0.021105744,0.04255011,-0.011808548,0.020901293,-3.606081e-06,-0.008568063,0.019168317,0.035381757,-0.03675795,0.0047320947,-0.041370004,0.037802465,0.029999897,-0.020919483,0.045148514,-0.040387813,-0.047238328,-0.041872445,0.016019695,0.019018993,0.049996547,0.034801424,-0.007368602,-0.0067926124,0.01343409,0.0018582158,-0.023624767,0.04329905,0.022768088,0.054297723,-0.02752614,0.045752168,-0.0050736517,-0.024205241,-0.049746618,-0.0003849417,-0.008725986,0.036696672,0.0052945837,0.04256788,-0.04201727,0.018986486,0.010711476,-0.016246382,-0.04407533,-0.02411115,0.054026186,0.028735206,0.0022952333,0.048787862,0.027187258,-0.04614669,-0.0076576583,-0.0048764125,0.024969354,0.05072684,0.021559373,0.030169427
