,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138,139,140,141,142,143,144,145,146,147,148,149,150,151,152,153,154,155,156,157,158,159,160,161,162,163,164,165,166,167,168,169,170,171,172,173,174,175,176,177,178,179,180,181,182,183,184,185,186,187,188,189,190,191,192,193,194,195,196,197,198,199,200,201,202,203,204,205,206,207,208,209,210,211,212,213,214,215,216,217,218,219,220,221,222,223,224,225,226,227,228,229,230,231,232,233,234,235,236,237,238,239,240,241,242,243,244,245,246,247,248,249,250,251,252,253,254,255
Unknown,-0.026878644,0.012857139,0.026133915,0.013596836,-0.0065564667,0.05209755,0.045462616,0.0465472,0.02530084,0.064860456,0.0072947,0.05166652,0.027973454,-0.01454171,0.0027135995,0.049071226,0.03919821,0.031152008,0.044736207,-0.018087154,-0.0053501134,-0.0032598178,0.036289915,-0.01678054,0.016265087,0.0044665886,0.054261904,-0.0016926273,-0.027273038,-0.041182593,0.041891087,-0.005746719,-0.029386425,-0.030579368,0.0143800145,0.027118605,0.0081976615,0.04698479,0.06794549,0.054423932,-0.024435008,0.013487422,0.02824913,-0.040540602,0.00623874,-0.04056811,0.018863263,-0.01973177,0.054861933,0.03967283,-0.0136179235,0.07104688,0.041982338,0.049539194,0.035656527,-0.008024622,0.042861987,0.05573629,0.054696523,0.04774094,0.07184201,0.048167598,-0.0149063645,-0.0061835316,0.032808386,0.009033244,-0.007819725,-0.014635791,-0.061928414,0.021069549,-0.014489162,0.2086545,-0.026441412,-0.055084337,0.046985168,0.0010351422,0.011235268,0.056327075,-0.029664103,-0.02486577,-0.049432795,0.03996079,0.052075226,0.00998553,0.04542265,-0.039147854,0.08444359,0.002416062,-0.032647237,0.02155638,-0.011162993,0.026632069,0.051393896,-0.0065669576,-0.004434507,-0.014696661,0.0146141425,-0.021624664,-0.011778026,0.0029366536,0.04525856,-0.026411109,-0.0041111987,0.020724474,-0.042469934,-0.026404835,0.041468464,0.050073933,-0.0052288687,0.09531185,-0.0051128212,0.053877838,-0.0002141429,0.013899689,0.03598839,-0.01100183,-0.013090259,-0.031129036,0.04422976,-0.02821519,-0.008825155,0.007414688,-0.02692422,-0.03062953,0.027062207,-0.045803722,0.0008117436,-0.004648026,-0.004469741,0.033377197,0.024592072,0.05996088,0.021520866,-0.05776888,0.05586619,0.031271502,-0.013045072,0.034313213,0.027386636,0.03015183,0.020352054,0.028572332,-0.012394127,0.023468712,0.018136885,0.06598266,0.010782782,-0.04428448,-0.03966446,0.06691547,-0.03761274,-0.08934039,-0.0034705137,0.040198162,-0.051767603,-0.022230696,0.004893436,0.021170037,0.014945364,-0.013753168,-0.023521788,-0.00437082,0.029053638,-0.03803775,-0.03560452,-0.03585991,-0.08368404,-0.0409061,-0.0814802,0.03484491,-0.012335702,0.015167626,0.088035375,-0.0004579496,0.049402606,0.0024582173,0.12207937,-0.0015828391,-0.007840431,-0.057888355,-0.015616249,-0.02091426,0.022244763,0.02559154,0.027167784,0.011542508,0.052574173,0.0049600247,0.031907864,0.024994327,0.0015533362,0.012851485,-0.020128476,0.08403091,-0.024707291,0.003565316,0.023454487,0.017584037,-0.0022731086,-0.019874392,-0.022190228,0.018094279,0.020872945,-0.055614524,-0.031806834,-0.022993142,-0.035783492,-0.022640215,0.031649113,0.0005084764,-0.012034282,-0.07583167,0.022876017,-0.02422802,-0.034315582,-0.05644613,-0.0013321352,0.036774665,-0.041903194,-0.05379559,0.009556576,0.02740295,0.029016415,-0.05811348,0.028311618,0.04129928,-0.047903497,-0.047177102,0.057867847,-0.022182494,-0.024048079,-0.049332034,-0.04965176,-0.066394016,-0.020372996,0.018347545,-0.0020490522,0.04764106,-0.05626829,-0.007543435,-0.098103784,0.0009113642,-0.041196406,-0.02065039,-0.01911254,-0.0154709015,-0.05790762,0.016017936,0.0776506,-0.07377961,-0.0298955,0.023208147,-0.046064787,-0.0037492628,-0.027083008,-0.0108989775
activation,0.022105131,0.17990047,0.06877837,0.031050213,-0.017453933,0.036547143,0.054278962,0.030837582,-0.00027588604,0.026751492,0.0062377104,-0.023810547,0.00049083674,-0.023280231,0.06726267,0.025731307,0.087444946,0.04054622,0.0013806204,0.060050614,-0.036401194,0.02963036,-0.0035467714,-0.02927704,-0.02806452,0.037647553,0.110894136,0.09150558,0.08968877,0.05441352,-0.0056720176,-0.0016469043,0.0006956958,0.020088112,0.00519881,0.059891023,-0.011461884,-0.029953988,0.32079786,0.027031202,-0.009119625,0.056560565,0.010876351,-0.024233302,0.032289565,-0.04298229,0.011002936,-0.031392027,0.041864924,0.009233118,-0.005190252,0.10426733,-0.01709845,0.016005948,-0.028188553,-0.022924937,0.16263066,0.07566323,-0.03201009,0.062965676,-0.006797161,0.040727343,-0.019716715,-0.0005803472,-0.012636411,-0.06874002,0.0012307477,0.1571588,0.030266732,0.050738644,-0.007690465,0.2442945,0.071240716,-0.0184297,0.15061584,0.21574329,0.050950978,0.054726493,-0.080886595,-0.023037223,-0.00038587145,0.05438344,-0.0116965445,0.038708862,-0.011509499,-0.11204466,-0.019004676,-0.02113479,0.02949778,0.08325478,0.04260494,0.06420395,0.021330444,0.011156018,0.032953225,0.009689918,0.023447393,-0.07538137,0.052266937,0.07283057,0.05304166,-0.04078566,0.0021510036,0.06579248,0.033920128,0.03374843,0.031820044,0.05525338,0.039020818,-0.0007340546,0.002085908,-0.08956143,-0.0012316952,-0.006321321,0.030811157,-0.039644092,0.03336633,-0.026203161,0.013569411,0.08387387,0.0067914138,0.005801767,0.069037594,0.06491276,0.0030799664,0.043527946,0.059430946,0.018805884,0.0052386564,0.037336104,-0.052806683,-0.03498235,-0.008151951,-0.038586598,-0.0467315,0.022141803,0.014158908,0.03663274,0.037116904,0.00015348622,-0.043834727,0.048383564,0.006758692,0.014547599,0.0037498598,-0.06661675,0.030092983,-0.010596677,0.040195484,-0.042148035,0.04355697,0.03832293,0.007756697,0.0026791792,0.08054931,-0.034481253,-0.058178805,-0.047477707,-0.02292086,0.012764537,0.04384417,0.017151374,0.050132714,-0.028239148,-0.030665368,-0.01884415,0.0136709185,-0.0699352,0.026167184,-0.030001149,0.0566525,-0.035561807,0.01257613,-0.0207706,-0.029258652,-0.033383705,-0.039100215,-0.021771891,0.0043887175,-0.043617368,-0.027115332,-0.0035186764,-0.06588776,0.0093955705,0.09351441,0.05005823,-0.0013168991,-0.066898726,0.014313806,-0.044457752,-0.019253716,0.019434296,0.012344679,0.06562345,-0.003212199,0.006469779,-0.020452026,-0.024138717,-0.009304912,-0.020009384,-0.05466631,-0.03348656,-0.008932716,-0.031058908,-0.011838363,-0.0056051943,-0.026798688,-0.030266128,-0.024748458,-0.07203721,-0.015998883,-0.0103061255,0.022699632,-0.04277927,-0.045629527,0.0020288762,-0.016113061,0.015755514,0.022595273,0.004612518,-0.010557295,-0.042921193,-0.020197118,0.03051717,-0.026899958,-0.030928219,0.028365357,-0.09603753,0.05556946,-0.038400456,-0.04609054,-0.05284622,-0.042449072,-0.021524081,-0.002642123,0.016447842,-0.005665611,0.07628044,-0.0344623,0.009995162,-0.033304386,-0.04635136,-0.046322342,-0.021961201,-0.0055587753,0.042922724,-0.018904077,0.038143847,0.060894072,0.013807624,-0.028662298,0.0022607814,-0.041000362,-0.033663493,0.0014191726,-0.045913618
effect,0.080010556,0.1914635,0.1402579,-0.027617695,-0.05079852,-0.036427826,0.008098394,0.06959068,0.017627599,0.033957254,-0.061400805,0.02819777,0.06452312,0.005067818,0.097731665,0.033725414,0.008359231,0.070533775,-0.101006895,0.009470731,-0.03432888,-0.05205158,0.022059416,-0.002712294,0.0026625388,-0.0039539635,0.029570732,0.014369263,0.039881863,0.07789522,0.014945548,-0.06428278,0.034628026,0.00931948,-0.019456048,0.03254676,0.032254208,-0.01372752,0.24640584,0.00908096,-0.0015882992,0.023380455,0.06084803,0.036328208,0.018076815,-0.020020518,0.001994082,0.033078514,0.05942588,0.025097355,0.031615496,0.08869477,-0.031793468,0.04620195,0.041488588,0.016954225,0.17982507,0.11451056,0.036616713,0.10263725,0.0048043337,-0.013312732,0.017821757,-0.008002295,-0.0106258495,-0.053522855,0.011664742,0.14611882,0.051840574,0.010786164,0.013302992,0.30455336,0.04035319,-0.020712595,0.10741188,0.13946211,0.100901544,0.040935107,-0.068901785,-0.04560302,-0.00828568,0.056524202,0.023030596,-0.010034802,0.015646894,-0.052453186,-0.019391006,0.04564433,-0.014185865,0.14134602,-0.006844336,0.018942367,0.031908985,0.007161352,-0.0059216674,0.013630661,-0.020055464,-0.068069905,0.07869049,0.07473801,-0.01391191,0.032937195,-0.049745545,0.027566347,0.026987439,-0.04246294,0.05112,0.024542479,0.046579752,0.051938284,-0.034552775,-0.05410467,0.023887996,0.02464655,-0.006595467,-0.039093833,0.046294227,-0.050794262,0.055874296,0.12755671,0.094254225,-0.053121347,0.07055257,-0.056826513,0.0015755213,0.070012115,0.081566945,-0.06445483,0.027409717,0.0099190045,0.030485382,-0.03520252,-0.0019763263,0.025068106,0.02047287,-0.02329027,-0.046478797,0.026445478,-0.014840885,-0.0010019509,-0.03101067,-0.012233417,-0.010405133,0.009517445,-0.023272373,-0.006331517,0.057226893,0.10283202,-0.05999723,0.021251077,0.00586252,-0.038536984,0.057475504,-0.03555069,0.020142587,-0.051934164,-0.016834801,-0.03995385,0.027465757,0.016093351,0.044333294,0.04636008,0.018098224,-0.0678889,0.053843595,0.03901853,-0.018401146,0.02252271,-0.03524237,-0.082504734,0.06104127,-0.03440963,0.060373783,0.026729882,0.05426,0.0027159897,0.08559366,-0.017635893,-0.03381055,-0.008255915,0.042939518,0.036226567,-0.0064344215,-0.017299674,0.07584638,-0.015757658,0.040449675,-0.06408524,-0.06293115,-0.031420197,0.014734969,-0.012317054,-0.020999607,0.049277622,0.00272948,0.05357545,0.0015307448,-0.04007134,-0.05880271,-0.04301228,-0.043136276,0.05168025,0.010216358,-0.05125708,0.0149999615,-0.06261353,-0.051630806,-0.040968608,0.022020461,0.035012253,0.038982756,-0.013501067,0.06751218,0.04575076,0.008895634,-0.06572369,0.036001667,-0.030342517,0.06328373,-0.007712699,0.0021015804,-0.016701037,-0.019564465,-0.060256593,0.025392756,0.015921464,-0.03692389,-0.052601393,-0.029986627,-0.028710715,-0.069591716,-0.00353837,0.030070305,0.019685075,-0.031942867,-0.043045573,-0.041043557,0.0825218,-0.0015590626,0.015219805,0.023078367,0.03904493,0.0019292644,-0.04611307,-0.0061402367,0.030645005,0.03354284,-0.0020178696,0.094668955,0.029055743,0.011250154,0.01932771,0.03213584,-0.006407243,-0.039671086,-0.04657383
inhibition,-0.03700128,0.13176131,0.10527225,-0.007636073,-0.0629718,0.065923944,-0.0031697373,0.040953707,0.011006019,-0.02066676,0.012240727,0.003522903,-0.022608027,0.048263844,0.038500708,0.032585304,0.07585694,0.04361727,0.0381867,0.018966455,-0.02407737,0.015029335,0.0632407,0.034388497,0.04991676,0.042972114,0.0010458427,0.07517473,0.01317982,-0.025134617,-0.011367226,0.037212487,-0.025047917,-0.015702464,-0.021125432,0.015978944,0.010433706,0.0071257697,0.17690086,0.07205983,0.02442127,0.030296693,-0.035868265,-0.048958454,0.04802856,-0.027646376,0.019941688,-0.02659206,0.04316185,-0.005702318,0.0027618029,0.012593766,-0.01750804,-0.006892702,-0.004822217,-0.00012398286,0.059267893,0.06114089,0.008188084,0.047962412,0.024359582,0.021461189,-0.0038588375,0.0537888,-0.008805502,-0.064250655,0.0076054605,0.03624431,-0.041897707,-0.030580875,0.030286836,0.13183357,-0.022537572,-0.00023616456,0.081719026,0.1479796,0.09779323,0.018957226,-0.014150988,0.030073626,0.041987684,-0.00763624,-0.018235447,0.023479223,0.035118684,-0.017148163,-0.050645176,0.006187431,-0.017199509,0.006833059,-0.0031055026,0.0353592,0.026127404,0.0628505,0.032105613,0.016580984,0.032938156,-0.06643227,0.0687752,0.07397386,-0.036603402,0.029081343,-0.02740201,-0.032688096,0.026149342,0.06378062,-0.021560377,-0.0034093657,0.00079272874,0.05633408,0.024110094,-0.09321337,0.018321326,-0.01110331,0.06933875,0.020905131,-0.0049949405,-0.021582041,0.010709565,0.09365357,0.004298198,0.031882025,0.032757994,-0.030202184,0.00073636894,0.1003306,0.011225096,0.0055947755,0.036018874,0.026076838,0.030877482,-0.0491583,0.045772187,-0.06711035,0.06811364,-0.017678397,0.03185491,0.021073507,0.0045978758,-0.033981103,-0.042107053,-0.04585906,0.06038391,-0.014143817,-0.019437443,-0.007790657,-0.04653588,-0.006885797,-0.04983081,0.0048671067,-0.008571681,0.058023516,0.05707738,-0.031056128,0.004731922,-0.029278854,-0.06167373,0.033652503,0.010086125,0.009383958,0.020700265,-0.036050636,-0.016801862,-0.0014398119,-0.040426742,-0.03903929,-0.035034582,-0.04338964,0.016618904,0.016339634,0.026738802,0.02558522,0.071520746,0.030238103,0.01308786,-0.04637629,-0.019806053,0.016959252,0.023306185,0.056427285,-0.02790628,0.034045924,0.017185336,0.0226253,0.0017583034,0.05466791,-0.040028114,0.033474524,-0.015030784,-0.0003857688,-0.013323735,-0.0071373517,-0.031135712,0.01901349,0.0313609,0.011614002,0.012032338,-0.044366855,-0.024513902,-0.021157049,-0.014724697,0.060166903,-0.016962128,0.021953464,0.0033235569,-0.052948277,0.018864842,-0.0094238585,0.03929991,0.081986025,-0.023201974,0.019300632,0.025233548,-0.009082086,0.030585678,0.01305178,-0.010233024,-0.054225318,0.050169412,0.008958042,0.021986919,-0.015211561,-0.012276758,-0.014381791,-0.058975957,0.04125898,-0.02844444,-0.032109085,-0.0005754109,0.022237742,-0.0019946839,0.00055022753,-0.04686086,-0.024339933,0.0007737435,0.01626382,-0.020091088,-0.03727247,0.040139932,0.016478108,-0.058510385,-0.0048703747,-0.036679626,0.04419142,-0.049127333,-0.07364695,0.0062424755,-0.07617077,0.06003206,0.043182835,0.012735987,0.04485584,-0.03608208,0.037428185,0.031182751,0.0715287
repression,0.0055462895,0.08429699,0.017944325,0.02999383,-0.034895007,-0.021934375,-0.011245234,-0.07278026,-0.0032085679,0.043992404,-0.07313554,-0.013770048,-0.06379708,-0.02954848,0.06516528,-0.0447035,-0.0057996702,0.045218408,0.019521095,0.028104322,-0.055902194,-0.0114489095,-0.013251202,-0.051329102,-0.0009543802,0.051674392,0.03285503,0.056289364,-0.010481553,-0.014092547,0.030739821,-0.04609995,0.038805824,0.061850645,0.036548622,0.026432257,-0.004605291,-0.014281526,0.10600243,-0.0036919636,-0.0132094715,-0.01782653,0.028757015,0.0044850465,-0.0069069765,-0.08495301,0.010028226,0.043619,0.08494981,0.04660862,-0.032897703,0.03001944,0.0051680976,-0.03148228,-0.018653955,-0.04574896,0.011580391,0.020685304,0.03512214,0.033746075,0.049183793,0.0348391,-0.04561411,0.034250535,-0.017274877,-0.0032051902,-0.053895276,-0.012297405,-0.0057572788,-0.05385084,0.013047149,0.0902172,-0.0007190018,-0.016616086,-0.013242691,0.057554152,-0.035088185,0.022077566,0.014760361,-0.008410555,-0.027666025,-0.016454743,0.031389285,0.0027119336,0.02038542,-0.026437098,0.021573482,-0.037551504,-0.00050949753,-0.0067355754,0.028450355,0.04930163,0.057798225,0.04701906,0.04694192,0.05157903,0.02648645,-0.03732333,0.04556357,0.02124271,0.022284083,0.0363289,0.05137841,0.038069636,0.0034566934,-0.0003770841,-0.0025610412,0.050029207,0.042682294,0.08408833,-0.025560638,0.02121324,0.008597143,-0.04002838,0.07324316,0.002349653,-0.0008403957,0.028907346,0.027181901,-0.000921825,-0.015839132,-0.063220985,-0.030778363,0.0048277956,0.024515687,0.0052594645,0.030755024,-0.02195506,-0.013105848,0.0020413029,0.019891731,0.053209044,-0.057640754,-0.009766758,0.04845788,0.07410161,-0.007265397,0.059155304,-0.037983354,0.019570842,0.029812433,-0.022851925,0.0075208405,-0.013254817,-0.043281633,0.013452999,0.010091859,0.013348636,-0.020371214,-0.013976624,0.058382023,-0.056554377,0.05303885,-0.035680965,0.050217394,-0.028364372,-0.039719015,-0.049739633,-0.047790878,0.00014495097,0.0067552,0.07803185,0.04816692,0.016986208,-0.0056378455,-0.0375588,-0.042144775,0.013126573,-0.058936838,0.01776291,0.023435272,-0.0057661408,-0.022581898,0.022886338,-0.060023773,0.031296093,0.07653705,-0.059479777,0.034603618,0.005922104,0.06422476,-0.019570405,-0.039744444,-0.01835277,-0.025812618,-0.058681507,-0.033191886,0.040966928,-0.011405007,0.048667815,-0.03777481,0.045967992,-0.013479955,0.057350073,-0.038173404,0.043676067,0.05399953,-0.041110758,-0.031695444,-0.06302524,0.036513023,0.008352159,0.012239014,0.035002034,-9.3993294e-05,-0.00960734,0.05948453,0.026238257,-0.022670064,-0.017535781,0.03401223,-0.024812542,0.035674784,0.0034018953,-0.008705795,-0.014443653,-0.059651587,-0.0050484054,0.010772264,-0.02755941,-0.04113442,0.03731946,0.03259425,-0.03461915,-0.013658338,0.048571847,-0.024146333,0.01895867,0.033126157,0.0294716,-0.043231558,-0.00096626615,-0.015367411,-0.038160603,0.0557584,0.048414104,0.021985067,-0.053955305,-0.059063286,-0.06729781,-0.061188836,-0.03175537,-0.038875237,-0.051640183,0.005146838,0.006026682,-0.026007587,0.02685096,0.06467224,0.00080943125,0.01827206,-0.08269136,-0.005429921,-0.026096689,0.024080927,0.005652655
