,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138,139,140,141,142,143,144,145,146,147,148,149,150,151,152,153,154,155,156,157,158,159,160,161,162,163,164,165,166,167,168,169,170,171,172,173,174,175,176,177,178,179,180,181,182,183,184,185,186,187,188,189,190,191,192,193,194,195,196,197,198,199,200,201,202,203,204,205,206,207,208,209,210,211,212,213,214,215,216,217,218,219,220,221,222,223,224,225,226,227,228,229,230,231,232,233,234,235,236,237,238,239,240,241,242,243,244,245,246,247,248,249,250,251,252,253,254,255
Unknown,-0.021464936,0.013089992,-0.016559228,0.016861439,-0.036243685,0.022112459,-0.031681545,-0.0076307133,0.04753337,0.04781591,0.050366044,0.0070652664,-0.0494297,-0.005159043,0.023686424,0.015919521,0.02823165,0.0012778416,-0.036012188,-0.054234926,0.035189837,-0.032939013,-0.039143704,0.009696811,0.008426808,-0.048843134,0.0014756024,0.03957209,0.022143796,-0.004551973,0.043947823,0.028582796,-0.019073926,-0.0035877898,-0.0016988218,-0.053305835,0.052569896,-0.04275628,-0.0077466667,0.05438032,0.025477178,-0.039682373,-0.04058218,0.04440499,-0.054514773,0.027774349,-0.04001138,0.017644532,0.035420254,-0.05081174,-0.016706754,-0.013962295,-0.031474553,-0.032751508,-0.015353732,0.022759832,0.039773867,-0.03361425,-0.05102193,0.046008483,0.025639102,0.044130363,0.030904077,-0.017404854,0.049218,-0.03387597,-0.037492044,0.026397139,-0.05443214,-0.019178368,0.027940497,0.017336018,-0.0076006204,-0.006711323,-0.0184782,-0.038621806,0.010554396,-0.002646394,-0.034054525,-0.040706858,0.04887747,0.04973788,-0.03201328,0.022197872,-0.040713385,-0.014257409,0.034603626,0.0136043355,0.009821333,-0.047834788,-0.01922385,-0.008081049,0.00494916,-0.048267536,0.0011060685,-0.049707223,0.04679291,0.044185057,-0.03857387,-0.00520128,-0.026904743,0.0039889775,-0.04535719,0.023460694,0.050265305,-0.047067307,0.0010467991,-0.0316668,0.0106963515,0.022159532,-0.020889182,0.00045791268,0.013466753,-0.0259328,0.033128873,-0.029252863,0.012693077,-0.014641821,-0.022713121,0.0038186833,-0.04567261,0.021891072,-0.04852304,-0.03287581,0.008980311,-0.026368469,-0.0095890835,0.006249856,-0.026789287,0.031847537,-0.0030674078,-0.021417726,0.03130445,-0.041812286,0.021072365,0.0073261,0.045224488,-0.037759967,-0.006871991,0.020839885,-0.020349875,-0.026307754,-0.0049831383,-0.0035382695,-0.024633108,0.006111294,0.023977824,0.044554673,0.024804965,-0.04961212,-0.0015196912,0.03776127,0.044122204,-0.027161615,-0.048631717,0.048188373,0.040274844,0.048982017,-0.028417595,-0.0015405864,0.026738219,-0.014662914,0.03707564,0.028571203,-0.02706706,-0.050362293,0.02927965,-0.032304827,-0.00034566224,-0.050783664,0.041168347,-0.04966258,-0.023032106,0.024283148,0.027653575,0.009976566,0.005960081,-0.037187073,0.049025103,-0.05095341,-0.025633845,-0.008631848,0.05389022,-0.0067074895,0.025311373,0.02684217,-0.035801575,0.040682763,0.018836297,0.010512941,-0.0044661537,0.015593879,-0.023371913,-0.011849031,0.028870538,-0.013010211,-0.054476764,-0.040250037,0.039224535,0.012871571,-0.010400206,-0.045525506,0.03232389,-0.023518309,-0.05330625,-0.030357845,-0.00015900284,0.04192798,-0.017466977,-0.0028449148,0.051356472,0.025268614,0.045618705,0.018390976,-0.007866144,0.026782602,0.013125844,0.008722454,0.035411015,0.024219088,-0.025120227,-0.04140273,0.038152367,-0.04312081,0.028217807,-0.052164324,0.03041225,-0.009152509,-0.012896735,0.054363593,0.0041389093,-0.033203408,-0.00945659,0.025002517,-0.0082421005,-0.05220348,0.00012779236,-0.017437998,-0.043015976,-0.032425623,0.03575197,0.025404833,-0.025362365,-0.007513359,-7.7560544e-05,0.0346265,-0.045709424,0.04798805,-0.0026479475,0.010348186,0.00019907206,0.030090332,0.008355841,-0.018123738,-0.033359226,-0.034956582
activation,0.021407321,-0.010288198,0.037439488,0.044735312,-0.03653572,-0.051114745,-0.042029683,0.050904676,0.025817923,0.03881105,-0.045007046,-0.052494727,-0.024184015,0.054519914,-0.033600472,-0.051964458,0.026917115,0.014835842,0.022844322,-0.042546913,-0.03630713,-0.022683695,0.023635559,-0.0377335,0.040023558,-0.030389305,-0.032560408,-0.029771738,0.0033903345,-0.027399939,0.04676564,-0.030358555,0.00035192817,-0.0006395839,-0.022014994,0.035645224,-0.048622914,-0.043617964,0.048758067,-0.036994476,-0.053204622,0.019592337,-0.03652853,0.0012903064,-0.005134985,0.04410685,0.03951902,0.024021149,-0.048422318,0.0062494837,0.035080984,-0.010563467,-0.012338694,-0.04511204,0.03720294,-0.019388266,0.019281529,0.026670657,-0.039955575,0.005996693,0.0070621483,-0.052941572,-0.034979053,-0.009795323,0.005510632,-0.006412532,0.032829106,0.036744036,-0.045581095,-0.027721372,-0.015772842,0.04421115,0.0050909854,0.036485836,-0.018372338,0.03148496,-0.05089462,0.0073108003,-0.05017999,-0.04025249,-0.008018419,-0.023282766,0.054633394,-0.009332597,0.032127842,-0.053751092,0.030004092,-0.043313578,0.012932248,0.05243808,0.03712362,-0.024715276,-0.010572646,0.035820797,-0.0346288,-0.032860294,0.03312914,-0.01466848,0.049951397,0.013487682,-0.017027069,0.05002833,0.004851397,-0.025118532,-0.015809156,0.04729346,-0.02816723,0.023448259,-0.041525908,-0.013633296,0.05373378,0.048997834,0.03695613,-0.04632803,-0.006549105,-0.050763078,0.035611972,-0.01940503,0.04255852,0.04632134,-0.042673264,0.022698216,0.042127125,0.02760154,-0.014087424,0.016834289,0.0035232753,-0.03794909,0.0335263,0.042682722,-0.047758475,0.003950089,-0.048619747,-0.02632792,0.010598183,0.01706203,0.019882113,0.0544476,-0.0541766,0.028814763,0.03232255,-0.011616413,-0.0040551685,-0.025734236,-0.007766966,-0.044114444,0.013938546,-0.053115427,0.02248066,-0.0546675,-0.03940144,-0.006130658,0.036699496,0.0012627915,0.039096385,-0.050827194,-0.031966582,-0.0075926073,0.02191852,0.0367786,0.01186838,-0.03568656,-0.018583328,-0.013590664,0.01537782,0.05260898,0.05314739,-0.031299695,-0.014707569,0.0403272,-0.053267516,-0.015871767,-0.0034764148,0.052042797,-0.0029706769,-0.008386746,-0.0044822916,-0.007769868,0.025454916,-0.046617918,-0.04119862,0.049265817,0.028106116,-0.01251822,0.009482011,-0.053217053,-0.038593657,0.015970863,-0.05261909,0.031981364,0.03752598,0.040496163,-0.009050451,-0.0026256256,0.024908789,0.029599585,-0.012212917,-0.044171877,-0.05112854,-0.050912667,0.017832324,0.01623401,-0.01908359,-0.03124361,-0.039410237,-0.043444812,0.037511714,-0.015158728,-0.00032689422,0.022680476,-0.014402747,-0.012108453,-0.037987992,-0.02083255,-0.000719212,-0.024581626,-0.019735478,-0.008925974,-0.005307831,0.0015636571,-0.021713026,-0.033162057,-0.042050414,-0.034721658,-0.019794833,-0.03616216,0.0097418055,0.00069693476,-0.021866757,0.051901087,-0.041046154,-0.04334632,-0.029935762,0.047883928,-0.037313484,-0.0027687624,0.003408745,-0.05428375,0.0221598,-0.03413706,-0.017509744,-0.0496012,0.0082241595,-0.0271095,-0.010085788,-0.010808103,0.022062287,0.009875238,0.021612234,0.012493126,-0.04327168,-0.022328459,0.008233905,-0.015233856,0.0058050007,0.004473917
effect,-0.0013405532,0.0126327425,-0.044283208,-0.034994714,-0.011203155,0.036892913,0.04570561,0.013419457,0.02597639,-0.045212112,0.052216046,0.009271771,0.030802935,0.022244252,0.017059423,-0.023798225,-0.035973333,-0.03265167,-0.0022270456,-0.044236653,-0.0039696917,-0.009176265,-0.026118899,0.030281976,-0.0039163455,-0.008152217,-0.011966638,-0.0067119077,0.017923862,0.02854994,0.038312398,-0.010458283,0.045378283,0.01583974,0.03730467,0.010308497,-0.054613538,0.030669384,-0.025683224,0.050772548,0.0383714,-0.0053238943,0.012531295,0.05099392,0.031950943,-0.02680668,-0.04829905,-0.024659399,-0.05394382,0.014588013,0.043740995,0.037601016,-0.012114625,0.031181023,0.05177723,0.00903374,-0.03426466,-0.041793182,0.04506561,0.01146815,-0.026950631,0.030844986,0.041392952,-0.011197597,0.035097778,0.036448732,0.018990844,0.009104386,-0.010354165,-0.051597334,0.011156529,-0.012412999,-0.012534212,0.054336198,-0.054621544,-0.028584104,-0.038845852,-0.02618419,-0.034520708,-0.031362496,-0.03409358,0.054080673,0.043542936,-0.03857483,-0.042059463,0.0034164935,-0.0076823086,-0.0003422536,0.0011287704,0.0077671483,-0.016233865,-0.03627076,-0.010140203,-0.0063496605,0.00951349,0.0016479269,-0.03503901,0.038467795,-0.0044213533,-0.029840456,-0.03401589,-0.015246205,0.049550243,0.027754247,0.01822541,0.019766167,0.03348711,-0.010795839,0.0494285,0.047020443,0.054665707,0.011698201,-0.0106815435,-0.02780107,-0.048369803,-0.050395038,0.05341772,-0.014881868,-0.00465291,-0.041443445,0.028068483,0.047424607,-0.050037235,0.037356578,-0.021580987,-0.032463804,-0.028072068,0.05335497,-0.02274903,0.018903889,-0.009295862,0.03816174,-0.035457164,0.03715448,-0.01092897,-0.040744998,-0.031082988,-0.044421677,0.05172641,-0.0045299977,0.044132628,-0.037330642,0.023384303,-0.045772146,-0.040869683,0.05443219,0.043422356,-0.0055896305,-0.017060153,0.0033544526,0.011008702,-0.009855345,-0.045339894,0.011895172,0.010339521,-0.0123403035,-0.044489413,0.02762594,0.023376241,0.029768892,0.00028386712,-0.02588607,-0.035590567,-0.0208655,0.00064888224,-0.009729877,0.022477672,0.0443853,0.01959379,-0.0131727755,-0.014657341,0.025080658,0.020054296,0.04887268,0.023897626,-0.0070631206,-0.029058276,0.013004482,-0.048032094,0.020768754,-0.0028963313,-0.041632593,-0.016938843,-0.018117607,0.00020467862,-0.051967014,-0.020221315,-0.0023946017,-0.049317196,-0.035050966,-0.023244057,0.03144321,-0.0031955503,0.0013292171,0.03150533,-0.0036078878,0.036957882,0.03990127,-0.03391301,-0.012760155,-0.025363056,-0.04256488,0.008441687,0.017982602,0.027135074,0.0054196417,-0.053381473,-0.007944245,-0.024135428,-0.027639842,-0.0049798414,0.04827276,-0.041868225,-0.052628424,0.04924161,-0.041949634,0.01332102,-0.050696455,0.018275268,0.021506846,-0.014505707,0.029075608,0.01919233,0.02308502,-0.012562845,-0.019468658,0.004159145,0.053731583,0.0195304,0.039178565,0.042767428,0.05453954,0.0015490986,0.022954978,-0.040528487,-0.02008827,0.011736102,-0.014125757,-0.038654804,-0.034449905,-0.0377284,0.03439161,-0.016811512,0.03118515,0.008141458,0.036558755,0.011206679,0.035395324,-0.046067365,0.037805766,-0.041834876,-0.046001066,-0.026648138,0.048919186,-0.04155249,-0.0136481
inhibition,0.006197527,-0.04102844,0.032147266,-0.053117596,-0.024404764,-0.053480506,0.019184433,0.03285127,0.0050821453,-0.012373537,-0.046878256,-0.034912348,0.03339494,-0.022437267,-0.026107464,0.034056507,0.05283642,-0.05024091,-0.04826716,-0.0010411516,0.019033246,0.031154752,-0.014545359,0.043850116,0.0075745434,0.051669247,0.04194416,-0.034425158,0.025894277,0.012049496,-0.03910995,-0.04531692,0.01003103,-0.011606593,-0.0075259283,0.042117476,0.040436603,-0.048675824,-0.007925212,0.014941923,0.029074915,0.03519831,-0.04924218,-0.044832546,-0.038783647,-0.043753993,0.0148604065,-0.029654853,0.032994233,0.04538822,0.04661514,-0.054140158,-0.037798345,-0.035924226,-0.0514469,0.042236008,0.04046485,-0.011143647,-0.022055779,-0.030123523,0.01727435,-0.0054040663,-0.026943063,0.01025597,-0.007733874,-0.04834657,-0.02342175,0.042213865,0.005584486,-0.020647638,-0.047560412,0.041227445,-0.04225086,0.024360046,0.026979983,-0.007081557,-0.0128772035,-0.019604087,-0.0052533075,0.015967444,-0.03537784,0.029231794,0.03695617,0.040683895,0.021771766,-0.0051505268,-0.053893004,0.05244817,0.011668414,-0.023464002,-0.04749243,-0.007032335,-0.016705625,0.018747658,0.018700331,0.043795668,0.033636175,-0.04174491,-0.03608745,-0.01416906,0.03664498,-0.046044547,-0.03590212,0.0027895793,0.013117857,0.018624924,0.0022938065,-0.010600071,0.024865486,0.030906364,-0.014921695,-0.037127938,-0.033284843,0.012898557,-0.03817177,0.046351,0.030012928,-0.039696824,-0.026502304,-0.046903923,0.014139459,-0.03786434,-0.012670711,-0.032137975,-0.011080824,0.040723488,-0.0021760948,0.048512705,0.04567214,-0.004542418,-0.039003767,-0.018664028,-0.005646415,0.02058857,-0.04999391,0.0017968044,-0.05344566,-0.03485842,-0.01735058,0.038493037,0.019296959,-0.024906082,-0.04855612,0.00079184026,-0.03128095,0.0032119676,-0.039145686,0.043218777,-0.04054099,-0.03574662,0.01968991,0.047119327,-0.0070973337,-0.007357128,0.03602562,0.015921503,-0.006760001,0.02998481,-0.0017960034,-0.03141746,0.053392157,0.034011155,-0.012502201,-0.036245275,0.011927426,0.04424745,0.05226606,0.021228895,0.046623074,0.029119588,-0.041317772,-0.0035108738,-0.025761018,0.037029937,0.009448059,-0.051004425,-0.00695955,0.0123523325,0.04116469,-0.029691719,-0.016513444,0.010763653,0.02983027,0.053670615,0.047510557,0.05003272,-0.026853137,0.045397453,0.047501966,0.0057371557,-0.015808295,0.023643546,0.012306787,-0.040390626,0.051616937,-0.020123854,0.038254634,0.018508889,-0.043466624,-0.024898604,-0.037874933,0.05004441,0.026754364,0.0031427778,0.053058706,0.016762659,-0.025465727,0.044730842,-0.046420053,-0.025956634,0.045158565,0.045225076,-0.009275243,-0.025555478,4.717335e-05,-0.029921994,0.030506141,0.039733402,-0.044111587,-0.04563618,-0.0278899,-0.036309015,0.041325912,-0.04416626,-0.01483551,0.038208954,-0.005060762,0.030471817,-0.0002458915,-0.007954836,0.003975928,-0.040746145,-0.032336622,-0.039042037,-0.010449789,0.021012686,0.0037015565,-0.02983438,0.017661415,-0.006526213,-0.0032547526,0.018310659,-0.054039218,0.04631246,-0.04626228,0.017217547,0.027863987,0.037035786,0.034114957,0.04761585,-0.030265681,0.028877556,-0.05017787,0.0034437515,-0.02569415,-0.0056374744
repression,0.009025529,-0.009405561,-0.008761067,-0.034205504,0.045259297,-0.041771904,0.051808096,-0.015253201,0.0075620264,-0.013107769,-0.042937633,0.049536407,0.0007064119,-0.053488817,-0.014392421,-0.0132196285,0.008585542,-0.028233746,0.009624168,-0.023045458,-0.02054372,-0.020648412,0.048789702,-0.023548089,0.0061773956,0.033614397,0.036129348,-0.03342055,0.048434548,-0.02632884,-0.04875041,0.036172777,-0.010601625,-0.0088533275,0.049288213,-0.027032781,0.00053765625,0.007337887,-0.0059441477,-0.027365772,0.026454866,0.038800225,0.036860563,-0.04005101,-0.026394611,-0.033774197,-0.041965213,0.025339298,-0.011825137,0.04091125,0.0016221814,-0.04313096,-0.036523577,0.03607119,-0.0349903,-0.021198105,-0.019336563,0.023502462,0.013339847,-0.051964313,-0.017214969,0.029100917,-0.052401237,-0.03175981,0.044125207,-0.04429761,-0.014295768,-0.030729383,0.028828517,-0.053529635,-0.03982122,0.013070598,-0.04237702,-0.0249144,-0.018725134,-0.037413012,-0.02807407,0.04492951,-0.017293949,0.0022642761,-0.033986628,-0.046705868,0.051075466,0.04900396,-0.04639855,0.052352294,-0.022219952,-0.02625705,-0.0045122914,-0.021035962,-0.038906638,0.028648965,0.005042888,-0.029469505,-0.012691997,0.012833498,0.023123369,-0.00726879,0.039855525,-0.048735958,0.022599585,0.011801623,0.03535542,-0.04411116,0.0501811,-0.02217409,0.040317208,-0.023405217,0.030568764,0.013373628,0.010104224,0.0051488504,0.007983938,-0.006181013,0.005825419,-0.043634072,0.023944244,0.008379683,-0.0074857697,-0.02045238,0.03538847,0.033498526,-0.04732935,-0.034812883,-0.014461305,0.028824434,-0.049573183,0.03131894,0.04133915,-0.013073415,-0.0029339343,-0.03801157,-0.045093153,0.00320746,-0.028148305,-0.03852839,0.033658296,0.052149847,0.00037338585,-0.050394073,-0.0334193,-0.013186261,0.010238551,-0.044017274,0.019948386,0.014228471,-0.010510277,0.046209216,0.04005733,0.022818431,0.008633621,-0.047975704,0.033022717,-0.008091494,-0.032396957,0.05456599,0.0010916442,0.03972528,0.028920814,0.018817939,0.033264413,0.0179613,-0.0015046783,-0.029123187,0.042704172,0.04702863,-0.051316183,0.044988543,-0.015612494,0.035637252,-0.031102024,-0.047681548,0.04020168,0.009349376,-0.025110004,-0.044742953,0.04339294,0.010747984,-0.04755552,0.024078533,0.020682178,-0.05429297,-0.0010073036,0.04169648,-0.0048571005,0.0063088425,-0.0011071861,0.029138237,-0.05059123,-0.037825376,-0.00951542,0.0075990558,-0.01610985,0.01228486,0.030523919,0.008338511,-0.010184944,-0.01965268,-0.031238107,-0.031767163,0.0029455498,0.051256157,-0.03827882,0.034885608,-0.012097936,0.034855522,-0.029528353,-0.040114105,-0.04002567,0.011709973,-0.014215581,0.033168286,0.011387832,-0.027870715,0.037360087,0.039641395,-0.026300844,-0.017682426,0.03495886,0.009819604,-0.011759307,-0.04340659,-0.039454393,-0.029372394,0.023850359,0.054315858,-0.03440878,0.050676093,0.018199869,0.01077839,-0.0119520165,0.0002825372,-0.032704666,0.0075904056,-0.042869683,-0.0168197,0.023010649,0.013000742,-0.01646318,-0.0028529055,-0.00907474,0.018956885,0.013641,-0.049399532,0.032893606,0.031434827,-0.014605604,-0.013267212,0.0014957972,-0.015443586,0.043796867,0.009499438,-0.0034768172,0.034062453,-0.028278938,0.014014117
